,scan,max_consecutive_b,max_consecutive_y,perc_in_ladder,QValue
178,7221,3,5,0.9,0.0
179,9617,6,8,0.8888888888888888,0.0
180,11939,8,8,1.0,0.0
181,10336,2,12,1.0,0.0
182,12230,6,9,1.0,0.0
183,11429,2,14,1.0,0.0
184,12330,2,8,1.0,0.0
185,10943,2,11,0.9166666666666666,0.0
186,5971,3,9,0.9166666666666666,0.0
187,12156,2,11,0.9166666666666666,0.0
188,12288,2,14,1.0,0.0
189,10067,4,5,1.0,0.0
190,5684,7,8,0.8888888888888888,0.0
191,13936,3,8,0.9090909090909091,0.0
192,14610,5,10,1.0,0.0
193,12683,4,11,1.0,0.0
194,15185,6,8,0.8888888888888888,0.0
195,13488,3,10,0.9090909090909091,0.0
196,11741,4,9,1.0,0.0
197,8587,5,10,1.0,0.0
198,12469,2,13,1.0,0.0
199,12822,5,6,0.9,0.0
200,14955,4,10,0.9090909090909091,0.0
201,12117,3,12,1.0,0.0
202,11037,4,11,1.0,0.0
203,7345,2,11,0.9166666666666666,0.0
204,12982,4,9,0.8181818181818182,0.0
205,11352,1,9,1.0,0.0
206,19274,2,12,1.0,0.0
207,16457,3,11,0.9166666666666666,0.0
208,19857,3,11,1.0,0.0
209,14508,2,10,1.0,0.0
210,12563,5,9,0.9,0.0
211,13503,3,12,1.0,0.0
212,9209,3,10,0.9090909090909091,0.0
213,6457,3,12,1.0,0.0
214,10432,3,11,1.0,0.0
215,11811,4,9,1.0,0.0
216,11898,3,7,1.0,0.0
217,14952,3,11,0.9166666666666666,0.0
218,13635,5,7,0.9,0.0
219,15787,3,11,0.9166666666666666,0.0
220,14534,2,12,1.0,0.0
221,13716,4,3,0.875,0.0
222,13479,3,11,1.0,0.0
223,8389,2,13,1.0,0.0
224,10217,2,13,1.0,0.0
225,5264,4,11,1.0,0.0
226,8386,4,5,1.0,0.0
227,13026,5,9,1.0,0.0
228,14732,2,12,1.0,0.0
229,14051,4,6,1.0,0.0
230,13250,5,7,0.9,0.0
231,11982,2,11,1.0,0.0
232,7040,8,7,1.0,0.0
233,7009,3,12,1.0,0.0
234,9050,2,9,0.9166666666666666,0.0
235,9793,4,11,1.0,0.0
236,13368,2,7,1.0,0.0
237,6375,3,12,1.0,0.0
238,10174,2,13,1.0,0.0
239,15967,2,10,0.9090909090909091,0.0
240,12824,2,11,1.0,0.0
241,5230,10,4,0.8,0.0
242,12261,2,10,1.0,0.0
243,10415,3,12,1.0,0.0
244,7907,2,7,1.0,0.0
245,14028,3,12,1.0,0.0
246,16184,2,12,0.9230769230769231,0.0
247,12056,6,9,1.0,0.0
248,12703,5,10,1.0,0.0
249,9810,4,9,1.0,0.0
250,14203,2,3,0.9,0.0
251,20666,5,9,0.9,0.0
252,9953,4,8,1.0,0.0
253,9430,8,5,1.0,0.0
254,13685,4,9,1.0,0.0
255,15353,5,10,1.0,0.0
256,5257,3,12,1.0,0.0
257,14474,4,9,0.9,0.0
258,11802,2,13,1.0,0.0
259,13319,4,9,0.9,0.0
260,8907,2,7,1.0,0.0
261,8963,6,4,1.0,0.0
262,7392,5,8,1.0,0.0
263,15119,3,10,0.8333333333333334,0.0
264,9733,5,8,1.0,0.0
265,10160,5,7,1.0,0.0
266,7257,3,8,0.9166666666666666,0.0
267,14484,3,9,1.0,0.0
268,14570,3,5,0.9166666666666666,0.0
269,5340,7,8,1.0,0.0
270,16033,3,4,1.0,0.0
271,7961,5,7,0.875,0.0
272,7205,5,6,1.0,0.0
273,13272,7,6,1.0,0.0
274,6748,3,8,1.0,0.0
275,12972,2,12,1.0,0.0
276,8064,3,10,1.0,0.0
277,9739,3,8,0.8,0.0
278,6183,5,9,0.9,0.0
279,14544,1,14,1.0,0.0
280,8011,3,9,1.0,0.0
281,11372,3,10,0.9090909090909091,0.0
282,12468,3,11,1.0,0.0
283,11786,2,6,1.0,0.0
284,14029,6,9,1.0,0.0
285,13816,4,8,1.0,0.0
286,9115,4,9,1.0,0.0
287,10159,3,5,0.8,0.0
288,18147,3,9,1.0,0.0
289,7010,6,2,0.8888888888888888,0.0
290,12307,4,9,0.9,0.0
291,11495,1,13,0.9285714285714286,0.0
292,15268,2,9,0.9230769230769231,0.0
293,8303,2,10,1.0,0.0
294,12873,2,8,0.9230769230769231,0.0
295,12129,2,9,1.0,0.0
296,7551,2,5,1.0,0.0
297,8983,4,9,1.0,0.0
298,12475,4,8,1.0,0.0
299,11147,2,7,1.0,0.0
300,13703,4,6,0.8888888888888888,0.0
301,15576,3,9,1.0,0.0
302,12370,4,9,0.9,0.0
303,15126,3,6,0.6666666666666666,0.0
304,10156,3,12,1.0,0.0
305,8417,2,11,1.0,0.0
306,11929,7,8,1.0,0.0
307,12124,4,10,1.0,0.0
308,12348,3,11,1.0,0.0
309,10469,2,13,1.0,0.0
310,11919,7,8,1.0,0.0
311,12411,6,6,1.0,0.0
312,10690,7,8,1.0,0.0
313,13896,4,7,1.0,0.0
314,6922,3,10,1.0,0.0
315,14557,4,8,1.0,0.0
316,10806,4,7,1.0,0.0
317,11945,2,12,1.0,0.0
318,11082,3,9,0.9,0.0
319,11466,3,6,1.0,0.0
320,12002,7,7,1.0,0.0
321,11659,2,12,1.0,0.0
322,7920,3,11,1.0,0.0
323,10841,2,12,1.0,0.0
324,12879,1,10,0.9090909090909091,0.0
325,13290,3,10,0.9090909090909091,0.0
326,9641,3,11,1.0,0.0
327,16244,3,10,0.9090909090909091,0.0
328,9321,3,6,1.0,0.0
329,11206,3,8,1.0,0.0
330,14767,4,10,1.0,0.0
331,8824,3,8,1.0,0.0
332,13547,1,12,1.0,0.0
333,11452,2,11,1.0,0.0
334,10029,3,6,1.0,0.0
335,12006,3,11,1.0,0.0
336,6806,5,9,1.0,0.0
337,9508,5,9,1.0,0.0
338,9786,3,11,1.0,0.0
339,12676,4,5,1.0,0.0
340,15826,4,10,1.0,0.0
341,5574,3,10,1.0,0.0
342,5626,3,11,1.0,0.0
343,12318,3,10,0.9090909090909091,0.0
344,14548,2,8,0.9090909090909091,0.0
345,11315,3,7,1.0,0.0
346,15553,4,10,1.0,0.0
347,15382,2,10,1.0,0.0
348,14848,4,5,1.0,0.0
349,14370,4,6,0.9,0.0
350,14886,2,11,1.0,0.0
351,9367,5,9,1.0,0.0
352,10509,3,10,0.9090909090909091,0.0
353,16731,3,10,0.9090909090909091,0.0
354,8782,7,7,1.0,0.0
355,12705,2,10,1.0,0.0
356,11105,3,10,1.0,0.0
357,14812,4,9,0.9,0.0
358,13623,5,8,1.0,0.0
359,13781,4,10,1.0,0.0
360,5507,2,12,1.0,0.0
361,12000,3,11,1.0,0.0
362,13625,4,10,1.0,0.0
363,5337,3,11,1.0,0.0
364,14111,4,10,1.0,0.0
365,16326,3,10,0.9090909090909091,0.0
366,17016,3,4,0.8,0.0
367,12420,2,11,0.9166666666666666,0.0
368,7426,3,11,1.0,0.0
369,6490,4,10,1.0,0.0
370,5661,3,8,1.0,0.0
371,14113,3,11,1.0,0.0
372,17200,5,8,0.8888888888888888,0.0
373,14035,4,9,0.9,0.0
374,12526,4,10,1.0,0.0
375,16778,2,11,1.0,0.0
376,10528,3,10,0.9090909090909091,0.0
377,14988,4,8,0.8888888888888888,0.0
378,13401,6,4,0.875,0.0
379,12460,3,11,1.0,0.0
380,16521,2,12,1.0,0.0
381,14976,4,8,0.8888888888888888,0.0
382,14917,2,12,1.0,0.0
383,12522,2,12,1.0,0.0
384,14191,3,11,1.0,0.0
385,16031,3,10,0.9090909090909091,0.0
386,16940,3,9,1.0,0.0
387,9620,2,10,0.9090909090909091,0.0
388,12380,4,10,1.0,0.0
389,8272,4,7,1.0,0.0
390,16461,3,8,0.8888888888888888,0.0
391,10527,3,11,1.0,0.0
392,12084,2,11,0.9166666666666666,0.0
393,14926,2,6,0.8333333333333334,0.0
394,5894,3,8,1.0,0.0
395,16074,3,9,0.9,0.0
396,7420,3,11,1.0,0.0
397,15347,6,8,1.0,0.0
398,12973,4,9,1.0,0.0
399,13979,6,5,1.0,0.0
400,10799,4,10,1.0,0.0
401,16330,4,10,1.0,0.0
402,8422,2,6,0.9166666666666666,0.0
403,6849,5,9,1.0,0.0
404,13853,1,9,0.75,0.0
405,16141,2,10,1.0,0.0
406,15980,3,11,1.0,0.0
407,11747,3,11,1.0,0.0
408,8672,2,7,1.0,0.0
409,12372,7,7,1.0,0.0
410,15963,2,11,1.0,0.0
411,14908,4,9,0.9,0.0
412,10460,6,8,1.0,0.0
413,10053,3,8,1.0,0.0
414,6011,2,12,1.0,0.0
415,16340,2,8,0.9090909090909091,0.0
416,12132,5,8,0.8888888888888888,0.0
417,15474,3,11,1.0,0.0
418,10079,3,7,1.0,0.0
419,14024,3,11,1.0,0.0
420,7224,1,9,0.75,0.0
421,14251,2,11,1.0,0.0
422,15726,7,5,0.7142857142857143,0.0
423,15364,5,9,1.0,0.0
424,7820,6,7,1.0,0.0
425,14746,2,11,0.9166666666666666,0.0
426,11081,3,11,1.0,0.0
427,14937,5,9,1.0,0.0
428,13764,2,9,0.9166666666666666,0.0
429,16364,3,9,1.0,0.0
430,9097,1,9,0.9230769230769231,0.0
431,12464,3,11,1.0,0.0
432,13491,2,12,1.0,0.0
433,5905,3,11,1.0,0.0
434,5742,4,10,1.0,0.0
435,12553,2,12,1.0,0.0
436,8377,1,11,1.0,0.0
437,17784,2,11,1.0,0.0
438,7105,4,5,0.8,0.0
439,17265,3,6,1.0,0.0
440,15807,1,13,1.0,0.0
441,9386,3,11,1.0,0.0
442,15432,5,6,1.0,0.0
443,7741,3,11,1.0,0.0
444,10420,6,6,0.8571428571428571,0.0
445,9239,2,11,1.0,0.0
446,16409,4,10,1.0,0.0
447,14298,2,10,1.0,0.0
448,9997,4,8,0.8888888888888888,0.0
449,5910,3,11,1.0,0.0
450,14212,5,8,1.0,0.0
451,12174,3,11,1.0,0.0
452,8463,6,8,1.0,0.0
453,9035,3,7,0.875,0.0
454,5567,3,9,1.0,0.0
455,14622,5,9,1.0,0.0
456,13702,3,11,1.0,0.0
457,11806,2,12,1.0,0.0
458,12536,2,5,0.7272727272727273,0.0
459,7390,1,13,1.0,0.0
460,10523,2,5,1.0,0.0
461,10681,3,11,1.0,0.0
462,14430,2,11,0.9166666666666666,0.0
463,10984,5,5,1.0,0.0
464,14307,4,5,0.9,0.0
465,10096,3,10,1.0,0.0
466,13575,4,10,1.0,0.0
467,11068,2,9,1.0,0.0
468,9684,5,8,1.0,0.0
469,13050,5,9,1.0,0.0
470,15249,4,6,0.75,0.0
471,5873,2,12,1.0,0.0
472,5312,4,9,1.0,0.0
473,17157,2,12,1.0,0.0
474,7896,7,7,1.0,0.0
475,5292,2,11,1.0,0.0
476,6887,7,7,1.0,0.0
477,14050,2,6,0.8181818181818182,0.0
478,7450,4,9,1.0,0.0
479,7261,2,8,0.9090909090909091,0.0
480,8008,4,10,1.0,0.0
481,15781,2,10,0.8333333333333334,0.0
482,13245,4,9,0.9,0.0
483,5721,2,11,1.0,0.0
484,6009,5,5,1.0,0.0
485,13830,6,7,1.0,0.0
486,15462,2,11,1.0,0.0
487,5241,2,11,1.0,0.0
488,16347,4,9,1.0,0.0
489,10890,4,9,1.0,0.0
490,12344,1,13,1.0,0.0
491,13805,4,9,1.0,0.0
492,12411,3,9,0.9,0.0
493,11233,5,9,1.0,0.0
494,10811,4,10,1.0,0.0
495,9624,2,12,1.0,0.0
496,16475,3,11,1.0,0.0
497,13793,2,3,0.8888888888888888,0.0
498,11356,4,8,1.0,0.0
499,7881,7,7,1.0,0.0
500,7889,7,7,1.0,0.0
501,7648,1,13,1.0,0.0
502,9165,1,9,0.9230769230769231,0.0
503,13722,3,10,1.0,0.0
504,11689,5,3,1.0,0.0
505,5250,2,11,1.0,0.0
506,15398,3,5,1.0,0.0
507,11285,3,9,0.9,0.0
508,14887,2,5,1.0,0.0
509,12717,3,10,1.0,0.0
510,11390,2,10,0.9090909090909091,0.0
511,14526,4,6,0.8888888888888888,0.0
512,10687,6,8,1.0,0.0
513,13643,3,10,1.0,0.0
514,14123,2,8,0.8,0.0
515,12698,3,7,0.7,0.0
516,5328,4,8,0.8888888888888888,0.0
517,16580,3,9,0.9,0.0
518,12036,3,9,0.9,0.0
519,12933,2,8,1.0,0.0
520,11650,3,8,1.0,0.0
521,12845,6,7,1.0,0.0
522,7515,2,11,1.0,0.0
523,14766,3,8,0.8,0.0
524,14785,2,8,1.0,0.0
525,16515,4,8,0.8888888888888888,0.0
526,13723,3,7,1.0,0.0
527,16779,3,10,1.0,0.0
528,12673,2,11,1.0,0.0
529,10511,4,9,1.0,0.0
530,15902,2,8,0.9090909090909091,0.0
531,16202,3,6,0.9,0.0
532,9578,2,11,1.0,0.0
533,9256,2,10,0.9090909090909091,0.0
534,16237,1,7,1.0,0.0
535,19751,3,9,0.9,0.0
536,9499,3,10,1.0,0.0
537,6971,2,11,1.0,0.0
538,8636,3,9,1.0,0.0
539,12427,3,10,1.0,0.0
540,15746,3,6,1.0,0.0
541,14857,6,3,0.8333333333333334,0.0
542,13268,4,8,0.8888888888888888,0.0
543,11075,3,9,0.9,0.0
544,14688,2,7,1.0,0.0
545,13194,3,7,1.0,0.0
546,10121,2,11,1.0,0.0
547,13726,4,6,0.8571428571428571,0.0
548,9767,6,7,1.0,0.0
549,13654,3,9,0.9,0.0
550,14608,5,5,1.0,0.0
551,11381,4,7,0.875,0.0
552,11784,3,8,1.0,0.0
553,6977,3,7,1.0,0.0
554,10504,2,10,1.0,0.0
555,9872,2,9,0.9,0.0
556,9238,2,6,0.9,0.0
557,10942,5,8,1.0,0.0
558,12266,6,5,1.0,0.0
559,7369,1,9,1.0,0.0
560,7214,4,9,1.0,0.0
561,8130,2,11,1.0,0.0
562,6844,4,6,0.8888888888888888,0.0
563,11028,3,10,1.0,0.0
564,18510,4,4,1.0,0.0
565,12876,3,10,1.0,0.0
566,11740,3,7,0.9,0.0
567,8206,5,8,1.0,0.0
568,6832,2,11,1.0,0.0
569,16181,2,11,1.0,0.0
570,12688,2,11,1.0,0.0
571,13109,4,4,0.8888888888888888,0.0
572,16058,1,12,1.0,0.0
573,12093,3,10,1.0,0.0
574,14691,4,7,0.7777777777777778,0.0
575,17141,3,8,1.0,0.0
576,11154,3,6,1.0,0.0
577,10843,5,7,0.875,0.0
578,13467,2,11,1.0,0.0
579,9507,4,7,1.0,0.0
580,7039,3,10,1.0,0.0
581,13023,5,8,1.0,0.0
582,15732,3,9,0.9,0.0
583,16736,3,10,1.0,0.0
584,8289,3,8,1.0,0.0
585,16730,3,8,1.0,0.0
586,9933,3,10,1.0,0.0
587,14358,3,10,1.0,0.0
588,16889,3,8,0.8,0.0
589,10782,1,12,1.0,0.0
590,13614,3,10,1.0,0.0
591,7048,2,8,0.8,0.0
592,12493,3,10,1.0,0.0
593,15536,3,6,1.0,0.0
594,12378,3,9,1.0,0.0
595,11860,2,10,0.9090909090909091,0.0
596,13645,4,9,1.0,0.0
597,15366,3,10,1.0,0.0
598,16661,2,6,0.9090909090909091,0.0
599,13766,2,5,0.7,0.0
600,13799,3,10,1.0,0.0
601,6754,2,11,1.0,0.0
602,11638,4,8,1.0,0.0
603,16433,3,8,0.8,0.0
604,14412,3,10,1.0,0.0
605,11490,3,10,1.0,0.0
606,15285,2,9,0.9,0.0
607,7705,2,11,1.0,0.0
608,12800,7,5,0.8333333333333334,0.0
609,14580,3,10,1.0,0.0
610,7606,6,7,1.0,0.0
611,16592,4,7,1.0,0.0
612,16010,3,5,1.0,0.0
613,9876,2,11,1.0,0.0
614,8557,1,12,1.0,0.0
615,12417,3,9,1.0,0.0
616,12636,2,11,1.0,0.0
617,12259,3,9,1.0,0.0
618,6146,2,11,1.0,0.0
619,12017,1,11,0.9166666666666666,0.0
620,14704,4,8,1.0,0.0
621,15828,1,12,1.0,0.0
622,14905,1,12,1.0,0.0
623,16866,2,10,1.0,0.0
624,7451,1,11,0.9166666666666666,0.0
625,14997,3,10,1.0,0.0
626,12639,4,9,1.0,0.0
627,20050,5,3,1.0,0.0
628,13539,3,8,1.0,0.0
629,5504,4,5,1.0,0.0
630,8398,2,5,0.9,0.0
631,13407,6,7,1.0,0.0
632,8877,1,12,1.0,0.0
633,11981,4,9,1.0,0.0
634,8755,2,9,0.9,0.0
635,12623,2,9,1.0,0.0
636,13945,3,9,0.9,0.0
637,14348,3,8,0.8,0.0
638,10270,3,10,1.0,0.0
639,8929,2,11,1.0,0.0
640,15813,6,6,0.8571428571428571,0.0
641,12814,1,10,1.0,0.0
642,9232,1,11,1.0,0.0
643,13287,6,7,1.0,0.0
644,13069,2,11,1.0,0.0
645,13891,3,7,0.7777777777777778,0.0
646,9621,2,11,1.0,0.0
647,10213,3,10,1.0,0.0
648,12302,2,7,1.0,0.0
649,9405,3,10,1.0,0.0
650,7729,2,9,1.0,0.0
651,16057,1,9,1.0,0.0
652,13835,3,8,0.8888888888888888,0.0
653,7498,3,10,1.0,0.0
654,11540,3,10,1.0,0.0
655,12799,2,8,1.0,0.0
656,16498,3,7,0.9,0.0
657,11603,3,10,1.0,0.0
658,6910,4,8,1.0,0.0
659,10717,3,10,1.0,0.0
660,14620,2,11,1.0,0.0
661,5759,4,4,0.8888888888888888,0.0
662,12985,2,6,1.0,0.0
663,13323,2,11,1.0,0.0
664,5606,4,9,1.0,0.0
665,7793,3,6,0.75,0.0
666,16290,2,11,1.0,0.0
667,5217,3,9,0.9,0.0
668,9794,3,9,0.9,0.0
669,16600,2,10,1.0,0.0
670,8989,7,6,1.0,0.0
671,6941,3,10,1.0,0.0
672,9286,4,7,0.7777777777777778,0.0
673,13814,6,7,1.0,0.0
674,10236,3,10,1.0,0.0
675,10653,3,10,1.0,0.0
676,11304,7,6,1.0,0.0
677,8251,3,10,1.0,0.0
678,9483,5,8,1.0,0.0
679,7071,2,11,1.0,0.0
680,18460,2,11,1.0,0.0
681,12304,3,8,0.8,0.0
682,11573,1,10,1.0,0.0
683,9571,2,11,1.0,0.0
684,8435,3,10,1.0,0.0
685,13053,2,7,0.7,0.0
686,14343,1,5,0.8181818181818182,0.0
687,9875,2,10,1.0,0.0
688,15673,3,5,1.0,0.0
689,6749,6,7,1.0,0.0
690,17601,2,10,1.0,0.0
691,8333,4,9,1.0,0.0
692,11757,3,10,1.0,0.0
693,15786,2,9,1.0,0.0
694,14899,2,11,1.0,0.0
695,12270,3,10,1.0,0.0
696,17555,3,8,0.8,0.0
697,13587,3,4,0.75,0.0
698,12887,1,10,1.0,0.0
699,14771,3,10,1.0,0.0
700,8594,3,9,1.0,0.0
701,5775,2,6,1.0,0.0
702,12607,1,11,1.0,0.0
703,16160,5,8,1.0,0.0
704,16023,4,7,1.0,0.0
705,15521,2,10,1.0,0.0
706,13335,3,10,1.0,0.0
707,7352,3,7,1.0,0.0
708,13676,3,9,0.9,0.0
709,7594,4,9,1.0,0.0
710,5306,6,3,0.8333333333333334,0.0
711,11673,4,8,1.0,0.0
712,7980,2,11,1.0,0.0
713,9026,2,8,0.8,0.0
714,12850,3,10,1.0,0.0
715,15313,3,10,1.0,0.0
716,11492,3,8,1.0,0.0
717,15414,2,10,0.9090909090909091,0.0
718,6787,2,10,0.9090909090909091,0.0
719,11596,1,11,1.0,0.0
720,11885,2,11,1.0,0.0
721,7798,3,9,0.9,0.0
722,9630,3,9,0.9,0.0
723,14569,2,9,1.0,0.0
724,9348,3,10,1.0,0.0
725,10467,1,9,1.0,0.0
726,19515,4,9,1.0,0.0
727,5363,5,8,1.0,0.0
728,16856,3,8,1.0,0.0
729,19924,4,9,1.0,0.0
730,11899,2,8,0.9090909090909091,0.0
731,10739,3,10,1.0,0.0
732,5772,6,5,0.8333333333333334,0.0
733,12324,4,9,1.0,0.0
734,11908,2,6,1.0,0.0
735,13178,2,10,1.0,0.0
736,14826,1,6,1.0,0.0
737,10977,2,11,1.0,0.0
738,8710,4,9,1.0,0.0
739,7358,2,10,1.0,0.0
740,12247,3,10,1.0,0.0
741,12630,5,4,0.8571428571428571,0.0
742,12746,3,9,1.0,0.0
743,6703,5,8,1.0,0.0
744,8716,3,10,1.0,0.0
745,7584,6,3,0.75,0.0
746,15581,2,10,0.9090909090909091,0.0
747,9965,1,12,1.0,0.0
748,8007,5,8,1.0,0.0
749,14347,2,10,0.9090909090909091,0.0
750,7927,2,11,1.0,0.0
751,19492,3,9,1.0,0.0
752,11443,2,9,0.9,0.0
753,13553,3,10,1.0,0.0
754,5981,4,9,1.0,0.0
755,16494,4,7,0.7777777777777778,0.0
756,10009,1,9,0.9166666666666666,0.0
757,13680,1,12,1.0,0.0
758,6189,2,11,1.0,0.0
759,11017,3,4,1.0,0.0
760,13468,3,4,1.0,0.0
761,5163,2,10,1.0,0.0
762,12924,3,8,1.0,0.0
763,8301,2,9,1.0,0.0
764,8100,1,12,1.0,0.0
765,5838,2,8,0.8888888888888888,0.0
766,13415,3,8,1.0,0.0
767,10617,6,7,1.0,0.0
768,13714,3,10,1.0,0.0
769,12220,3,10,1.0,0.0
770,8833,3,9,1.0,0.0
771,15373,2,9,1.0,0.0
772,11808,4,4,0.5714285714285714,0.0
773,12004,2,6,0.8,0.0
774,9632,2,10,0.9090909090909091,0.0
775,6694,3,10,1.0,0.0
776,6776,5,4,1.0,0.0
777,9787,2,10,1.0,0.0
778,12490,1,8,1.0,0.0
