,scan,max_consecutive_b,max_consecutive_y,perc_in_ladder,QValue
265,18979,6,12,1.0,0.0
266,25636,10,8,1.0,0.0
267,26218,2,15,1.0,0.0
268,8726,6,11,1.0,0.0
269,23352,4,16,1.0,0.0
270,26090,3,7,0.9333333333333333,0.0
271,32251,7,7,1.0,0.0
272,11218,3,10,1.0,0.0
273,19934,6,14,1.0,0.0
274,16529,10,10,1.0,0.0
275,24152,5,13,1.0,0.0
276,31230,3,8,1.0,0.0
277,7869,10,10,1.0,0.0
278,24106,3,16,0.9411764705882353,0.0
279,23699,4,16,1.0,0.0
280,13119,10,10,1.0,0.0
281,15360,2,13,0.8888888888888888,0.0
282,18814,9,11,1.0,0.0
283,10283,10,10,1.0,0.0
284,25477,8,10,0.9090909090909091,0.0
285,28183,4,14,0.9333333333333333,0.0
286,28986,3,11,1.0,0.0
287,19834,4,13,1.0,0.0
288,15790,4,13,0.9285714285714286,0.0
289,29242,4,15,1.0,0.0
290,9863,6,7,1.0,0.0
291,22934,2,14,1.0,0.0
292,28277,8,10,1.0,0.0
293,22043,6,9,0.9166666666666666,0.0
294,15420,10,5,0.8888888888888888,0.0
295,18129,5,13,1.0,0.0
296,11099,11,9,1.0,0.0
297,10772,5,14,1.0,0.0
298,19552,5,11,0.9166666666666666,0.0
299,26165,3,8,0.9411764705882353,0.0
300,24029,6,11,0.9166666666666666,0.0
301,20477,8,7,1.0,0.0
302,21376,3,15,0.9375,0.0
303,9847,7,9,0.9230769230769231,0.0
304,21800,8,11,0.9166666666666666,0.0
305,16095,3,15,0.9375,0.0
306,12044,10,10,1.0,0.0
307,20202,3,8,1.0,0.0
308,21503,5,10,0.9230769230769231,0.0
309,27325,4,16,1.0,0.0
310,22439,5,11,0.9166666666666666,0.0
311,19479,4,14,1.0,0.0
312,15018,4,13,1.0,0.0
313,18948,4,8,1.0,0.0
314,15732,2,13,1.0,0.0
315,18983,4,11,0.9166666666666666,0.0
316,18873,10,10,1.0,0.0
317,18346,4,8,0.8571428571428571,0.0
318,12135,5,12,1.0,0.0
319,19594,5,12,0.8571428571428571,0.0
320,19723,5,10,1.0,0.0
321,13267,3,9,0.9333333333333333,0.0
322,19629,3,15,1.0,0.0
323,23642,7,12,1.0,0.0
324,28777,10,9,1.0,0.0
325,27955,7,11,0.9166666666666666,0.0
326,14724,4,11,0.9166666666666666,0.0
327,26148,6,8,1.0,0.0
328,10620,5,9,1.0,0.0
329,19916,5,10,1.0,0.0
330,29545,3,5,1.0,0.0
331,22709,4,15,1.0,0.0
332,28586,4,14,1.0,0.0
333,17787,4,15,1.0,0.0
334,21572,6,13,1.0,0.0
335,19975,5,14,1.0,0.0
336,15583,3,16,1.0,0.0
337,25872,6,13,1.0,0.0
338,25403,5,11,1.0,0.0
339,28414,3,10,1.0,0.0
340,17594,6,12,0.9230769230769231,0.0
341,20602,2,16,1.0,0.0
342,17122,6,12,0.9230769230769231,0.0
343,18805,8,9,1.0,0.0
344,19825,2,15,1.0,0.0
345,25190,2,14,1.0,0.0
346,25091,5,14,1.0,0.0
347,25119,4,13,1.0,0.0
348,16935,5,14,1.0,0.0
349,27545,7,12,1.0,0.0
350,15953,7,12,1.0,0.0
351,14621,5,12,1.0,0.0
352,16407,3,15,1.0,0.0
353,17495,9,9,0.9,0.0
354,25248,5,14,1.0,0.0
355,23134,4,14,1.0,0.0
356,18209,3,14,1.0,0.0
357,15835,6,13,1.0,0.0
358,22022,5,14,1.0,0.0
359,18914,4,15,1.0,0.0
360,17519,6,11,1.0,0.0
361,25986,5,8,0.8,0.0
362,27508,4,14,1.0,0.0
363,24423,6,13,1.0,0.0
364,8267,5,12,1.0,0.0
365,18819,6,9,0.9166666666666666,0.0
366,31631,5,14,1.0,0.0
367,20486,9,10,1.0,0.0
368,22791,7,11,1.0,0.0
369,28372,3,6,1.0,0.0
370,23243,6,13,1.0,0.0
371,14548,8,6,1.0,0.0
372,22603,5,14,1.0,0.0
373,14961,6,13,1.0,0.0
374,27339,4,12,1.0,0.0
375,15038,5,13,1.0,0.0
376,19783,5,14,1.0,0.0
377,25285,4,6,1.0,0.0
378,22362,6,10,1.0,0.0
379,21681,4,13,1.0,0.0
380,29518,7,12,1.0,0.0
381,21404,3,14,1.0,0.0
382,29953,9,10,1.0,0.0
383,24395,4,14,1.0,0.0
384,23251,2,11,0.8125,0.0
385,25916,4,12,1.0,0.0
386,26631,5,14,1.0,0.0
387,23796,10,9,1.0,0.0
388,17575,4,15,1.0,0.0
389,9943,3,14,1.0,0.0
390,8279,7,11,1.0,0.0
391,18291,3,13,1.0,0.0
392,23828,9,10,1.0,0.0
393,12243,3,14,1.0,0.0
394,32188,7,6,1.0,0.0
395,11887,6,11,1.0,0.0
396,9353,2,8,0.9375,0.0
397,23798,3,16,1.0,0.0
398,18980,5,13,0.9285714285714286,0.0
399,15293,6,13,1.0,0.0
400,15936,5,10,1.0,0.0
401,34871,6,13,1.0,0.0
402,18242,2,15,1.0,0.0
403,21658,6,11,1.0,0.0
404,19658,9,8,1.0,0.0
405,24592,4,12,1.0,0.0
406,20317,3,14,0.9333333333333333,0.0
407,17339,5,14,1.0,0.0
408,21403,5,11,1.0,0.0
409,20323,6,12,1.0,0.0
410,17895,6,9,1.0,0.0
411,7658,6,13,1.0,0.0
412,12822,4,8,0.8333333333333334,0.0
413,19259,3,12,1.0,0.0
414,25289,7,11,0.9166666666666666,0.0
415,22075,5,10,1.0,0.0
416,21094,6,11,1.0,0.0
417,22568,5,13,1.0,0.0
418,22115,5,5,1.0,0.0
419,16124,8,11,1.0,0.0
420,20864,5,14,1.0,0.0
421,34983,5,10,1.0,0.0
422,19774,5,14,1.0,0.0
423,25268,5,9,1.0,0.0
424,9783,5,13,1.0,0.0
425,18436,6,13,1.0,0.0
426,15248,4,11,1.0,0.0
427,24201,5,14,1.0,0.0
428,25256,2,16,1.0,0.0
429,12415,5,14,1.0,0.0
430,23176,4,14,1.0,0.0
431,21288,6,11,1.0,0.0
432,12211,4,11,1.0,0.0
433,22155,3,16,1.0,0.0
434,25278,2,15,1.0,0.0
435,21317,3,15,1.0,0.0
436,17120,8,11,1.0,0.0
437,22891,7,11,1.0,0.0
438,23616,6,13,1.0,0.0
439,23585,9,10,1.0,0.0
440,27380,4,13,1.0,0.0
441,13766,3,5,0.9090909090909091,0.0
442,21205,3,14,1.0,0.0
443,11354,9,10,1.0,0.0
444,18888,7,11,1.0,0.0
445,18011,6,11,0.9166666666666666,0.0
446,14294,9,10,1.0,0.0
447,11694,5,14,1.0,0.0
448,18243,3,16,1.0,0.0
449,15070,9,8,1.0,0.0
450,23300,4,8,1.0,0.0
451,13205,7,11,1.0,0.0
452,26660,6,9,1.0,0.0
453,24343,5,12,1.0,0.0
454,19411,8,8,1.0,0.0
455,22463,6,10,1.0,0.0
456,21219,3,5,0.8461538461538461,0.0
457,24841,3,14,1.0,0.0
458,22151,1,17,1.0,0.0
459,23411,6,6,0.9166666666666666,0.0
460,17353,8,11,1.0,0.0
461,19746,4,11,0.9166666666666666,0.0
462,31605,5,14,1.0,0.0
463,10056,7,12,1.0,0.0
464,19478,9,10,1.0,0.0
465,24734,8,9,1.0,0.0
466,12306,3,12,1.0,0.0
467,21868,7,12,1.0,0.0
468,18354,3,14,1.0,0.0
469,22541,5,11,1.0,0.0
470,24136,8,10,1.0,0.0
471,20324,8,11,1.0,0.0
472,18321,4,4,1.0,0.0
473,29931,3,12,1.0,0.0
474,13111,4,13,0.9285714285714286,0.0
475,23209,6,13,1.0,0.0
476,19850,2,8,1.0,0.0
477,18215,3,13,1.0,0.0
478,26084,3,13,1.0,0.0
479,13760,8,11,1.0,0.0
480,10713,8,9,0.9,0.0
481,23247,7,12,1.0,0.0
482,15791,4,15,1.0,0.0
483,24717,6,10,0.9230769230769231,0.0
484,23683,4,12,1.0,0.0
485,23487,5,12,0.9230769230769231,0.0
486,15979,9,10,1.0,0.0
487,15403,3,12,0.9333333333333333,0.0
488,20177,6,7,0.8333333333333334,0.0
489,25707,5,12,1.0,0.0
490,16121,4,15,1.0,0.0
491,18498,4,13,1.0,0.0
492,23226,6,10,0.9090909090909091,0.0
493,20294,10,5,1.0,0.0
494,24827,8,9,1.0,0.0
495,34420,6,13,1.0,0.0
496,21670,3,14,0.875,0.0
497,18753,5,9,1.0,0.0
498,11773,5,12,1.0,0.0
499,20119,1,18,0.9473684210526315,0.0
500,12578,6,11,0.9166666666666666,0.0
501,12811,6,12,1.0,0.0
502,24178,3,15,0.9375,0.0
503,18198,2,14,1.0,0.0
504,23209,5,14,1.0,0.0
505,16356,9,10,1.0,0.0
506,23342,5,14,1.0,0.0
507,19726,3,6,0.9230769230769231,0.0
508,19589,9,10,1.0,0.0
509,26092,4,12,1.0,0.0
510,24291,4,13,1.0,0.0
511,26092,5,12,1.0,0.0
512,15680,4,15,1.0,0.0
513,9650,2,14,1.0,0.0
514,16086,9,8,1.0,0.0
515,16077,11,8,1.0,0.0
516,18867,7,9,1.0,0.0
517,23641,1,15,1.0,0.0
518,20414,5,5,0.7777777777777778,0.0
519,34467,3,13,1.0,0.0
520,21718,6,8,0.8333333333333334,0.0
521,28646,5,13,1.0,0.0
522,20810,3,12,0.9230769230769231,0.0
523,20576,5,11,0.9166666666666666,0.0
524,24521,3,12,0.9230769230769231,0.0
525,21344,4,14,1.0,0.0
526,24482,4,10,1.0,0.0
527,22019,6,12,1.0,0.0
528,32823,4,6,1.0,0.0
529,28124,5,12,0.9230769230769231,0.0
530,28571,5,13,1.0,0.0
531,17814,6,10,1.0,0.0
532,22861,5,13,1.0,0.0
533,30427,4,13,1.0,0.0
534,25652,3,12,0.9230769230769231,0.0
535,22770,4,13,0.9285714285714286,0.0
536,17892,5,13,1.0,0.0
537,16722,4,13,1.0,0.0
538,21005,3,12,1.0,0.0
539,17512,8,10,1.0,0.0
540,28954,6,9,0.9,0.0
541,23212,5,11,0.9166666666666666,0.0
542,26007,5,10,1.0,0.0
543,32909,3,15,1.0,0.0
544,19258,4,14,1.0,0.0
545,14243,4,13,1.0,0.0
546,24616,4,14,1.0,0.0
547,17524,5,11,1.0,0.0
548,25997,5,13,1.0,0.0
549,31095,4,14,1.0,0.0
550,12200,6,12,1.0,0.0
551,17024,3,15,1.0,0.0
552,15305,7,11,1.0,0.0
553,27986,5,9,1.0,0.0
554,23775,4,14,1.0,0.0
555,13471,4,6,0.8333333333333334,0.0
556,30713,5,13,1.0,0.0
557,20930,6,10,1.0,0.0
558,29878,8,8,0.8888888888888888,0.0
559,22388,5,11,1.0,0.0
560,19429,5,13,1.0,0.0
561,16341,2,15,1.0,0.0
562,21126,5,13,1.0,0.0
563,20436,4,13,0.9285714285714286,0.0
564,17478,3,13,1.0,0.0
565,26666,6,11,1.0,0.0
566,15802,6,12,1.0,0.0
567,32899,3,12,0.9230769230769231,0.0
568,22760,3,14,1.0,0.0
569,33900,5,13,1.0,0.0
570,32484,8,7,0.9,0.0
571,25303,4,13,1.0,0.0
572,23036,5,8,1.0,0.0
573,18864,3,13,1.0,0.0
574,27287,5,11,1.0,0.0
575,20408,4,13,1.0,0.0
576,31957,3,14,1.0,0.0
577,20455,6,12,1.0,0.0
578,22805,5,11,0.8461538461538461,0.0
579,10439,6,12,1.0,0.0
580,22394,9,9,1.0,0.0
581,24663,5,8,1.0,0.0
582,19003,6,12,1.0,0.0
583,29743,5,11,1.0,0.0
584,24246,3,12,1.0,0.0
585,21598,3,15,1.0,0.0
586,20467,6,7,1.0,0.0
587,15549,6,8,0.9090909090909091,0.0
588,28264,7,11,1.0,0.0
589,25940,5,13,1.0,0.0
590,13447,4,13,1.0,0.0
591,28207,9,9,1.0,0.0
592,23800,3,10,0.9090909090909091,0.0
593,25421,4,14,1.0,0.0
594,20654,5,13,1.0,0.0
595,20126,5,13,1.0,0.0
596,27333,6,8,1.0,0.0
597,28475,5,13,1.0,0.0
598,30437,3,10,0.9090909090909091,0.0
599,24618,3,14,1.0,0.0
600,24068,5,11,1.0,0.0
601,23913,3,13,1.0,0.0
602,21818,3,13,1.0,0.0
603,13589,3,12,0.9230769230769231,0.0
604,19709,5,13,1.0,0.0
605,33046,4,10,1.0,0.0
606,34291,4,11,0.8461538461538461,0.0
607,29140,4,11,0.9166666666666666,0.0
608,26638,2,13,1.0,0.0
609,23760,5,9,1.0,0.0
610,20086,2,8,1.0,0.0
611,22912,4,14,1.0,0.0
612,25894,8,10,1.0,0.0
613,20997,4,11,1.0,0.0
614,34292,2,14,1.0,0.0
615,27811,2,14,1.0,0.0
616,24739,3,14,1.0,0.0
617,23044,5,13,1.0,0.0
618,16783,3,12,1.0,0.0
619,35273,5,8,1.0,0.0
620,18206,5,11,1.0,0.0
621,22668,6,12,1.0,0.0
622,21291,5,13,1.0,0.0
623,24389,5,13,1.0,0.0
624,15286,6,12,1.0,0.0
625,20725,5,11,1.0,0.0
626,23066,5,13,1.0,0.0
627,23544,5,10,0.9090909090909091,0.0
628,10080,6,12,1.0,0.0
629,23194,6,11,1.0,0.0
630,16507,7,11,1.0,0.0
631,16763,1,12,1.0,0.0
632,15367,8,9,1.0,0.0
633,28004,6,12,1.0,0.0
634,24763,4,11,1.0,0.0
635,24872,6,4,1.0,0.0
636,16245,2,16,1.0,0.0
637,16019,5,13,1.0,0.0
638,24344,4,12,1.0,0.0
639,19128,5,10,1.0,0.0
640,19082,5,13,1.0,0.0
641,24811,6,11,1.0,0.0
642,28491,2,11,1.0,0.0
643,10588,4,14,1.0,0.0
644,22265,5,12,0.9230769230769231,0.0
645,27781,5,11,1.0,0.0
646,29842,7,10,1.0,0.0
647,26667,6,12,1.0,0.0
648,28250,5,6,0.8888888888888888,0.0
649,14750,5,11,1.0,0.0
650,10103,6,12,1.0,0.0
651,23687,4,14,1.0,0.0
652,29469,4,13,0.9285714285714286,0.0
653,17483,5,10,1.0,0.0
654,33926,2,13,0.8666666666666667,0.0
655,28727,4,13,1.0,0.0
656,20678,5,13,1.0,0.0
657,20226,8,10,1.0,0.0
658,22020,4,13,1.0,0.0
659,20968,4,12,1.0,0.0
660,22985,2,9,1.0,0.0
661,20257,5,13,1.0,0.0
662,8393,3,14,1.0,0.0
663,16227,10,6,1.0,0.0
664,12770,9,9,1.0,0.0
665,31169,4,12,1.0,0.0
666,24403,7,10,0.9090909090909091,0.0
667,20462,5,12,1.0,0.0
668,15140,3,13,1.0,0.0
669,21409,5,13,1.0,0.0
670,23037,4,12,0.9230769230769231,0.0
671,16771,9,9,1.0,0.0
672,28470,2,16,1.0,0.0
673,31924,6,7,1.0,0.0
674,26478,2,12,1.0,0.0
675,15160,5,12,1.0,0.0
676,14258,3,11,1.0,0.0
677,17794,9,9,1.0,0.0
678,8896,9,9,1.0,0.0
679,22634,5,8,0.8333333333333334,0.0
680,27415,7,6,0.9090909090909091,0.0
681,11794,4,11,0.9166666666666666,0.0
682,22890,6,9,1.0,0.0
683,13758,2,16,1.0,0.0
684,28156,8,9,1.0,0.0
685,28073,8,10,1.0,0.0
686,12830,6,10,1.0,0.0
687,16841,4,12,1.0,0.0
688,27765,2,10,0.9375,0.0
689,27515,3,8,0.9166666666666666,0.0
690,19713,2,14,1.0,0.0
691,34452,9,9,1.0,0.0
692,11985,5,12,0.9230769230769231,0.0
693,14551,3,11,1.0,0.0
694,19477,3,12,1.0,0.0
695,24170,8,10,1.0,0.0
696,18737,3,15,1.0,0.0
697,20401,7,10,0.9090909090909091,0.0
698,20843,2,15,0.9375,0.0
699,28293,8,10,1.0,0.0
700,14828,10,8,1.0,0.0
701,20217,8,10,1.0,0.0
702,11471,8,10,1.0,0.0
703,21262,4,10,1.0,0.0
704,15131,6,7,0.875,0.0
705,23205,3,14,1.0,0.0
706,18282,4,11,1.0,0.0
707,22597,6,7,1.0,0.0
708,28906,3,7,1.0,0.0
709,13698,9,9,1.0,0.0
710,18316,2,14,1.0,0.0
711,19213,3,10,0.8,0.0
712,10801,7,10,1.0,0.0
713,12841,4,11,1.0,0.0
714,12203,9,6,0.8571428571428571,0.0
715,16800,5,11,1.0,0.0
716,15055,6,11,1.0,0.0
717,22862,9,9,1.0,0.0
718,15982,9,9,1.0,0.0
719,18727,8,10,1.0,0.0
720,21019,4,14,1.0,0.0
721,11203,9,9,1.0,0.0
722,19845,5,13,1.0,0.0
723,16612,6,12,1.0,0.0
724,28448,8,10,1.0,0.0
725,24476,6,12,1.0,0.0
726,18108,5,10,0.9090909090909091,0.0
727,21196,8,10,1.0,0.0
728,19435,9,9,1.0,0.0
729,23617,5,3,1.0,0.0
730,24222,5,13,1.0,0.0
731,33881,3,10,1.0,0.0
732,8782,7,7,1.0,0.0
733,27872,8,10,1.0,0.0
734,24778,8,7,0.9,0.0
735,8628,4,12,0.9230769230769231,0.0
736,28327,7,11,1.0,0.0
737,21458,2,15,0.9375,0.0
738,32239,3,13,1.0,0.0
739,35217,4,14,1.0,0.0
740,22054,2,11,1.0,0.0
741,13892,3,11,0.8461538461538461,0.0
742,15183,6,11,1.0,0.0
743,8057,2,8,1.0,0.0
744,25016,3,11,1.0,0.0
745,23347,2,15,1.0,0.0
746,26125,4,7,0.875,0.0
747,15508,2,11,1.0,0.0
748,20259,4,11,0.9166666666666666,0.0
749,19955,5,9,0.8181818181818182,0.0
750,25301,3,12,1.0,0.0
751,14330,3,11,1.0,0.0
752,21394,5,10,0.8333333333333334,0.0
753,17708,9,5,1.0,0.0
754,12777,6,5,1.0,0.0
755,9870,8,10,1.0,0.0
756,21633,4,11,1.0,0.0
757,22216,4,10,1.0,0.0
758,13664,4,14,1.0,0.0
759,27589,2,14,0.9333333333333333,0.0
760,19917,4,6,0.8571428571428571,0.0
761,16263,4,11,0.9285714285714286,0.0
762,23328,3,6,0.7272727272727273,0.0
763,15889,11,7,1.0,0.0
764,16843,3,15,1.0,0.0
765,9883,9,9,1.0,0.0
766,22967,2,10,1.0,0.0
767,22361,4,14,1.0,0.0
768,13064,3,14,0.9333333333333333,0.0
769,18597,2,14,1.0,0.0
770,24421,6,12,1.0,0.0
771,27347,3,11,1.0,0.0
772,11105,10,8,1.0,0.0
773,26084,5,12,1.0,0.0
774,24123,8,10,1.0,0.0
775,18374,2,14,0.9333333333333333,0.0
