,scan,max_consecutive_b,max_consecutive_y,perc_in_ladder,QValue
75,9984,10,10,1.0,0.0
76,9690,5,14,1.0,0.0
77,20946,5,12,0.9230769230769231,0.0
78,21201,7,6,1.0,0.0
79,7452,6,11,1.0,0.0
80,16637,7,7,1.0,0.0
81,18046,4,15,0.9375,0.0
82,15634,5,12,1.0,0.0
83,15586,4,11,0.8461538461538461,0.0
84,10130,10,10,1.0,0.0
85,9379,4,6,1.0,0.0
86,15177,3,12,1.0,0.0
87,12806,5,13,0.9285714285714286,0.0
88,19677,5,12,1.0,0.0
89,30006,7,11,0.9166666666666666,0.0
90,19558,5,10,1.0,0.0
91,25521,3,14,1.0,0.0
92,15169,3,15,1.0,0.0
93,15816,3,15,1.0,0.0
94,12608,3,13,0.9375,0.0
95,24414,4,13,1.0,0.0
96,21288,9,10,1.0,0.0
97,19629,5,14,1.0,0.0
98,25653,5,11,1.0,0.0
99,25433,5,11,1.0,0.0
100,19520,6,5,1.0,0.0
101,9588,2,15,1.0,0.0
102,10892,5,10,1.0,0.0
103,16068,6,13,1.0,0.0
104,10430,8,5,1.0,0.0
105,10363,3,13,1.0,0.0
106,8480,6,11,0.8461538461538461,0.0
107,20065,3,7,1.0,0.0
108,17030,2,15,1.0,0.0
109,23939,7,11,1.0,0.0
110,20681,5,12,1.0,0.0
111,15325,2,14,1.0,0.0
112,22497,7,10,1.0,0.0
113,21063,5,12,1.0,0.0
114,19566,5,14,1.0,0.0
115,7870,9,10,1.0,0.0
116,13486,4,5,1.0,0.0
117,19595,5,13,1.0,0.0
118,22233,2,11,0.9411764705882353,0.0
119,21143,5,6,1.0,0.0
120,11708,4,11,1.0,0.0
121,9456,5,14,1.0,0.0
122,13560,5,14,1.0,0.0
123,16564,4,6,1.0,0.0
124,17840,3,14,0.9333333333333333,0.0
125,19472,6,10,1.0,0.0
126,25453,3,9,1.0,0.0
127,16645,9,10,1.0,0.0
128,5969,9,10,1.0,0.0
129,11721,3,12,1.0,0.0
130,16817,4,11,1.0,0.0
131,7140,4,13,0.9285714285714286,0.0
132,19525,2,17,1.0,0.0
133,13861,6,9,0.8181818181818182,0.0
134,14583,6,12,0.9230769230769231,0.0
135,18722,4,11,0.9166666666666666,0.0
136,15233,4,6,0.7333333333333333,0.0
137,12776,3,7,0.7333333333333333,0.0
138,18205,4,15,1.0,0.0
139,30883,5,13,1.0,0.0
140,23123,6,4,0.9,0.0
141,20600,4,14,1.0,0.0
142,20828,4,14,1.0,0.0
143,18954,3,9,0.9333333333333333,0.0
144,16762,3,15,1.0,0.0
145,13717,4,13,1.0,0.0
146,15632,3,8,0.9166666666666666,0.0
147,19471,6,10,0.9090909090909091,0.0
148,15975,9,9,1.0,0.0
149,14189,5,11,1.0,0.0
150,16448,3,15,1.0,0.0
151,13879,5,11,1.0,0.0
152,17572,4,14,1.0,0.0
153,20991,3,15,1.0,0.0
154,22432,5,13,1.0,0.0
155,20571,6,12,1.0,0.0
156,13637,4,14,1.0,0.0
157,21149,5,5,1.0,0.0
158,5869,10,8,1.0,0.0
159,13180,5,13,1.0,0.0
160,11483,4,8,0.9090909090909091,0.0
161,14466,4,11,1.0,0.0
162,12931,5,13,1.0,0.0
163,31969,6,9,1.0,0.0
164,13322,3,15,1.0,0.0
165,13539,4,11,1.0,0.0
166,15575,5,12,1.0,0.0
167,20617,9,9,1.0,0.0
168,13153,3,12,0.9230769230769231,0.0
169,12425,2,13,0.9285714285714286,0.0
170,23014,4,8,1.0,0.0
171,22651,7,10,1.0,0.0
172,6690,5,12,1.0,0.0
173,20974,4,14,1.0,0.0
174,17565,9,9,1.0,0.0
175,21291,6,8,0.9166666666666666,0.0
176,15315,4,13,1.0,0.0
177,32437,6,7,0.9090909090909091,0.0
178,10396,6,9,0.9,0.0
179,21231,8,10,1.0,0.0
180,20187,2,14,1.0,0.0
181,11510,3,14,1.0,0.0
182,19132,5,12,0.9230769230769231,0.0
183,12016,4,11,1.0,0.0
184,20329,5,12,1.0,0.0
185,23970,4,13,1.0,0.0
186,10558,5,10,1.0,0.0
187,14223,5,10,0.9090909090909091,0.0
188,9393,8,10,1.0,0.0
189,9303,9,9,1.0,0.0
190,17886,2,15,1.0,0.0
191,20562,3,15,1.0,0.0
192,11234,8,9,1.0,0.0
193,20288,5,13,1.0,0.0
194,20952,5,13,1.0,0.0
195,9108,5,7,1.0,0.0
196,23821,8,10,1.0,0.0
197,11487,8,10,1.0,0.0
198,20885,3,10,1.0,0.0
199,9119,5,6,0.9166666666666666,0.0
200,20103,5,8,1.0,0.0
201,18402,4,12,1.0,0.0
202,26855,5,13,1.0,0.0
203,12464,6,10,1.0,0.0
204,15884,4,13,0.9285714285714286,0.0
205,15915,4,14,1.0,0.0
206,15653,7,6,1.0,0.0
207,17277,2,4,0.8666666666666667,0.0
208,12185,6,6,1.0,0.0
209,13862,10,8,1.0,0.0
210,7141,7,7,1.0,0.0
211,15623,7,8,0.8888888888888888,0.0
212,23146,4,12,1.0,0.0
213,20967,5,12,1.0,0.0
214,19141,8,10,1.0,0.0
215,12769,9,9,1.0,0.0
216,20663,9,9,1.0,0.0
217,18196,2,14,1.0,0.0
218,13246,3,3,0.9230769230769231,0.0
219,15717,3,12,0.8571428571428571,0.0
220,10694,4,6,0.8571428571428571,0.0
221,6008,2,11,1.0,0.0
222,6365,8,9,1.0,0.0
223,9433,3,14,1.0,0.0
224,9890,6,5,1.0,0.0
225,22155,4,13,0.9285714285714286,0.0
226,15228,3,12,0.8571428571428571,0.0
227,7698,7,7,1.0,0.0
228,14825,3,10,0.9090909090909091,0.0
229,18267,2,13,1.0,0.0
230,16032,4,13,0.9285714285714286,0.0
231,21049,6,12,1.0,0.0
232,19500,5,10,1.0,0.0
233,15291,4,12,0.9230769230769231,0.0
234,17136,4,8,0.9090909090909091,0.0
235,31214,5,12,1.0,0.0
236,19993,4,11,0.8461538461538461,0.0
237,20656,3,13,1.0,0.0
238,21480,5,10,0.8333333333333334,0.0
239,12810,1,11,0.8823529411764706,0.0
240,17297,3,8,1.0,0.0
241,22003,5,10,1.0,0.0
242,12234,6,10,1.0,0.0
243,16311,6,9,1.0,0.0
244,19699,3,10,1.0,0.0
245,17512,4,12,1.0,0.0
246,5660,7,9,1.0,0.0
247,18810,2,14,1.0,0.0
248,10401,2,6,1.0,0.0
249,19896,3,11,0.9166666666666666,0.0
250,24465,4,8,0.9090909090909091,0.0
251,12678,5,7,0.9166666666666666,0.0
252,22119,3,14,1.0,0.0
253,18163,4,13,1.0,0.0
254,19215,5,9,0.9166666666666666,0.0
255,31284,5,12,1.0,0.0
256,18375,4,13,1.0,0.0
257,25400,2,7,1.0,0.0
258,20896,3,13,1.0,0.0
259,11983,5,12,1.0,0.0
260,23252,4,12,0.9230769230769231,0.0
261,21432,4,11,0.9166666666666666,0.0
262,22320,2,15,1.0,0.0
263,26544,5,12,1.0,0.0
264,12661,6,6,0.7272727272727273,0.0
265,13412,3,5,0.8461538461538461,0.0
266,24052,4,10,1.0,0.0
267,16885,5,11,0.9166666666666666,0.0
268,15336,4,12,1.0,0.0
269,21089,5,12,1.0,0.0
270,16664,4,13,1.0,0.0
271,18298,5,12,1.0,0.0
272,19185,4,13,1.0,0.0
273,17456,4,8,0.9166666666666666,0.0
274,15076,5,8,0.9090909090909091,0.0
275,27502,4,8,1.0,0.0
276,16868,1,11,1.0,0.0
277,25130,4,7,1.0,0.0
278,9363,5,12,1.0,0.0
279,9499,4,13,1.0,0.0
280,15939,1,12,1.0,0.0
281,20543,3,10,1.0,0.0
282,16464,3,11,1.0,0.0
283,18327,5,11,1.0,0.0
284,12766,5,6,1.0,0.0
285,12360,5,12,1.0,0.0
286,19648,5,7,1.0,0.0
287,15335,4,13,1.0,0.0
288,16004,5,8,1.0,0.0
289,14110,6,11,1.0,0.0
290,20172,4,13,1.0,0.0
291,20114,4,8,1.0,0.0
292,15316,4,12,1.0,0.0
293,6213,3,8,1.0,0.0
294,16774,4,12,0.9230769230769231,0.0
295,8590,3,11,1.0,0.0
296,18404,5,11,0.9166666666666666,0.0
297,20201,6,7,1.0,0.0
298,18145,3,12,1.0,0.0
299,6055,4,12,1.0,0.0
300,12638,4,13,1.0,0.0
301,6305,5,9,1.0,0.0
302,24597,3,12,1.0,0.0
303,10184,3,14,1.0,0.0
304,14760,4,13,1.0,0.0
305,16552,9,8,1.0,0.0
306,24091,3,11,1.0,0.0
307,21254,3,13,0.9285714285714286,0.0
308,8811,4,8,1.0,0.0
309,13906,9,6,0.8571428571428571,0.0
310,20044,4,13,1.0,0.0
311,11390,3,8,1.0,0.0
312,15637,7,9,0.9,0.0
313,24681,4,11,1.0,0.0
314,11664,5,11,1.0,0.0
315,24147,3,6,0.9230769230769231,0.0
316,24985,5,7,0.9090909090909091,0.0
317,17251,5,9,1.0,0.0
318,18472,4,13,1.0,0.0
319,16678,3,9,1.0,0.0
320,14355,4,11,1.0,0.0
321,20516,7,10,1.0,0.0
322,6831,5,11,0.9166666666666666,0.0
323,20022,4,8,0.9166666666666666,0.0
324,25257,3,14,1.0,0.0
325,16778,2,12,0.9333333333333333,0.0
326,21704,5,12,1.0,0.0
327,9673,2,12,1.0,0.0
328,6843,5,10,1.0,0.0
329,12834,3,12,0.9230769230769231,0.0
330,5802,8,9,1.0,0.0
331,13301,8,9,1.0,0.0
332,9064,5,9,1.0,0.0
333,10159,7,9,1.0,0.0
334,14475,3,13,1.0,0.0
335,17656,3,11,1.0,0.0
336,23860,3,11,1.0,0.0
337,12086,9,5,0.8333333333333334,0.0
338,8531,4,13,1.0,0.0
339,23247,2,12,0.9230769230769231,0.0
340,22137,5,9,1.0,0.0
341,16862,3,14,1.0,0.0
342,25308,4,12,1.0,0.0
343,10675,8,8,0.8888888888888888,0.0
344,22342,5,9,1.0,0.0
345,12921,8,9,1.0,0.0
346,10605,5,9,1.0,0.0
347,13092,3,10,1.0,0.0
348,17911,2,13,1.0,0.0
349,21595,4,12,1.0,0.0
350,29609,2,12,1.0,0.0
351,20033,5,11,1.0,0.0
352,13595,3,11,0.9166666666666666,0.0
353,10656,8,8,0.8888888888888888,0.0
354,21110,2,13,1.0,0.0
355,21132,6,8,0.8888888888888888,0.0
356,8810,8,9,1.0,0.0
357,22276,2,13,1.0,0.0
358,12503,6,9,1.0,0.0
359,23739,5,8,0.8888888888888888,0.0
360,20105,7,8,1.0,0.0
361,13439,8,9,1.0,0.0
362,10327,4,11,1.0,0.0
363,22032,3,9,0.8181818181818182,0.0
364,6282,8,9,1.0,0.0
365,18338,8,9,1.0,0.0
366,20126,4,10,1.0,0.0
367,12680,1,14,1.0,0.0
368,23574,3,14,1.0,0.0
369,21458,6,11,1.0,0.0
370,13448,4,11,1.0,0.0
371,9322,5,7,1.0,0.0
372,6238,3,10,0.9090909090909091,0.0
373,20174,8,9,1.0,0.0
374,13724,4,11,1.0,0.0
375,12815,6,9,1.0,0.0
376,16887,4,9,0.9,0.0
377,17537,5,6,1.0,0.0
378,6949,2,10,0.9090909090909091,0.0
379,16715,8,7,1.0,0.0
380,11280,6,8,1.0,0.0
381,9691,7,10,1.0,0.0
382,6475,8,9,1.0,0.0
383,21517,2,11,0.9333333333333333,0.0
384,18468,3,14,1.0,0.0
385,15310,2,13,1.0,0.0
386,16619,3,7,0.9230769230769231,0.0
387,6484,4,9,1.0,0.0
388,17571,5,8,0.8,0.0
389,24190,3,12,0.9230769230769231,0.0
390,23109,4,9,0.9166666666666666,0.0
391,17460,5,9,1.0,0.0
392,15496,3,12,0.9230769230769231,0.0
393,24677,2,12,1.0,0.0
394,19591,3,7,1.0,0.0
395,12395,5,9,1.0,0.0
396,11400,6,4,0.7777777777777778,0.0
397,31991,4,12,1.0,0.0
398,18741,1,7,0.9375,0.0
399,32246,3,8,1.0,0.0
400,22937,4,11,0.9166666666666666,0.0
401,22762,3,13,1.0,0.0
402,9914,3,6,1.0,0.0
403,20265,4,8,1.0,0.0
404,10484,3,12,1.0,0.0
405,19847,5,10,1.0,0.0
406,25940,3,11,1.0,0.0
407,16575,2,13,1.0,0.0
408,20078,5,11,1.0,0.0
409,18703,3,13,1.0,0.0
410,18711,2,14,1.0,0.0
411,17681,2,10,0.9230769230769231,0.0
412,17646,5,11,1.0,0.0
413,15541,4,6,1.0,0.0
414,18624,3,12,1.0,0.0
415,19639,3,9,1.0,0.0
416,23119,5,11,1.0,0.0
417,18651,3,7,0.9166666666666666,0.0
418,14947,3,12,1.0,0.0
419,16327,6,10,1.0,0.0
420,26929,3,8,0.8333333333333334,0.0
421,16081,5,11,1.0,0.0
422,21095,4,12,1.0,0.0
423,16478,4,12,1.0,0.0
424,15456,5,5,0.8181818181818182,0.0
425,8024,3,13,1.0,0.0
426,25477,4,10,1.0,0.0
427,20182,3,13,1.0,0.0
428,11465,4,12,1.0,0.0
429,24098,4,6,0.9166666666666666,0.0
430,15227,5,10,0.9090909090909091,0.0
431,19901,2,12,0.8571428571428571,0.0
432,14965,7,8,1.0,0.0
433,15625,4,10,0.8333333333333334,0.0
434,23150,2,13,1.0,0.0
435,8960,3,12,1.0,0.0
436,18684,4,12,1.0,0.0
437,18160,3,13,1.0,0.0
438,17092,4,12,1.0,0.0
439,24801,7,9,1.0,0.0
440,17897,6,8,0.8888888888888888,0.0
441,21066,7,7,0.875,0.0
442,18055,5,11,1.0,0.0
443,24050,2,7,0.9230769230769231,0.0
444,9566,3,13,1.0,0.0
445,12947,3,12,1.0,0.0
446,14051,5,9,1.0,0.0
447,25213,3,13,1.0,0.0
448,33103,6,7,0.9,0.0
449,13956,4,12,1.0,0.0
450,17627,2,13,1.0,0.0
451,16986,3,11,0.9166666666666666,0.0
452,17151,3,13,1.0,0.0
453,23264,4,11,1.0,0.0
454,23887,4,12,1.0,0.0
455,13026,2,11,1.0,0.0
456,14617,2,13,1.0,0.0
457,13831,6,6,1.0,0.0
458,22508,5,11,1.0,0.0
459,15631,6,6,1.0,0.0
460,18003,4,12,1.0,0.0
461,20947,7,8,1.0,0.0
462,20141,4,12,1.0,0.0
463,20256,5,11,1.0,0.0
464,20634,4,12,1.0,0.0
465,12065,9,7,1.0,0.0
466,18039,5,5,0.875,0.0
467,20297,5,11,1.0,0.0
468,27886,4,10,1.0,0.0
469,7674,6,9,1.0,0.0
470,18204,3,12,1.0,0.0
471,6352,3,12,1.0,0.0
472,24276,5,11,1.0,0.0
473,13309,5,11,1.0,0.0
474,18153,2,12,0.9230769230769231,0.0
475,20847,4,11,1.0,0.0
476,13254,7,7,1.0,0.0
477,5945,4,12,1.0,0.0
478,21539,4,12,1.0,0.0
479,11389,3,13,1.0,0.0
480,8997,9,7,1.0,0.0
481,6218,3,13,1.0,0.0
482,12095,3,9,1.0,0.0
483,17952,3,12,1.0,0.0
484,21496,4,10,1.0,0.0
485,6496,3,13,1.0,0.0
486,18612,6,7,1.0,0.0
487,12888,3,11,1.0,0.0
488,14068,4,12,1.0,0.0
489,20011,2,12,0.9230769230769231,0.0
490,18723,4,10,0.8333333333333334,0.0
491,7847,4,12,1.0,0.0
492,10845,4,11,0.9166666666666666,0.0
493,18866,3,12,1.0,0.0
494,7414,3,11,1.0,0.0
495,12756,4,12,1.0,0.0
496,26005,4,8,1.0,0.0
497,21550,7,8,1.0,0.0
498,15160,4,12,1.0,0.0
499,15840,3,11,1.0,0.0
500,8847,6,10,1.0,0.0
501,10756,4,12,1.0,0.0
502,21286,4,12,1.0,0.0
503,6628,8,8,1.0,0.0
504,14778,6,10,1.0,0.0
505,7081,5,4,1.0,0.0
506,13873,8,8,1.0,0.0
507,24664,3,11,1.0,0.0
508,8182,9,4,0.8571428571428571,0.0
509,21056,5,10,1.0,0.0
510,20127,2,12,1.0,0.0
511,14898,4,7,0.875,0.0
512,11098,4,7,1.0,0.0
513,13761,4,12,1.0,0.0
514,12428,4,11,0.9166666666666666,0.0
515,18736,6,8,0.8888888888888888,0.0
516,14027,7,7,1.0,0.0
517,25271,3,10,1.0,0.0
518,22974,3,13,1.0,0.0
519,15458,8,7,1.0,0.0
520,18322,1,9,1.0,0.0
521,22221,4,10,1.0,0.0
522,14289,8,8,1.0,0.0
523,20058,5,10,1.0,0.0
524,18474,2,9,1.0,0.0
525,16035,5,8,1.0,0.0
526,19211,2,12,1.0,0.0
527,24187,2,13,1.0,0.0
528,6276,5,10,0.9090909090909091,0.0
529,11367,4,12,1.0,0.0
530,14452,4,9,1.0,0.0
531,6501,4,11,1.0,0.0
532,12660,6,9,1.0,0.0
533,6011,8,8,1.0,0.0
534,15139,4,12,1.0,0.0
535,21165,5,6,0.6666666666666666,0.0
536,10806,5,10,1.0,0.0
537,32406,2,14,1.0,0.0
538,23248,2,8,0.9285714285714286,0.0
539,14842,3,13,1.0,0.0
540,13755,3,13,1.0,0.0
541,6648,4,12,1.0,0.0
542,15045,3,8,1.0,0.0
543,33645,4,11,1.0,0.0
544,6718,6,10,1.0,0.0
545,25105,3,8,0.8333333333333334,0.0
546,18355,1,13,1.0,0.0
547,15344,3,13,1.0,0.0
548,8019,2,10,0.8333333333333334,0.0
549,14260,5,10,1.0,0.0
550,16388,3,9,1.0,0.0
551,21206,5,11,1.0,0.0
552,11817,4,9,1.0,0.0
553,6328,4,7,1.0,0.0
554,17809,3,13,1.0,0.0
555,12990,3,13,1.0,0.0
556,30368,2,10,1.0,0.0
557,19235,6,10,1.0,0.0
558,17612,3,13,1.0,0.0
559,8891,4,8,0.9090909090909091,0.0
560,13747,5,9,1.0,0.0
561,9007,6,2,0.8,0.0
562,8458,8,8,1.0,0.0
563,7418,2,6,0.9285714285714286,0.0
564,24223,2,11,0.9166666666666666,0.0
565,20706,3,10,1.0,0.0
566,7737,6,9,1.0,0.0
567,17576,2,12,1.0,0.0
568,6161,5,9,1.0,0.0
569,21958,2,11,1.0,0.0
570,10317,3,11,1.0,0.0
571,6486,5,11,1.0,0.0
572,20555,2,12,1.0,0.0
573,22587,3,12,1.0,0.0
574,17547,5,9,1.0,0.0
575,9857,6,9,1.0,0.0
576,14508,6,10,1.0,0.0
577,25105,3,11,0.9166666666666666,0.0
578,5735,6,8,1.0,0.0
579,6806,7,9,1.0,0.0
580,20104,5,11,1.0,0.0
581,20455,2,12,1.0,0.0
582,9891,5,9,1.0,0.0
583,16236,4,9,1.0,0.0
584,15397,1,11,1.0,0.0
585,18903,3,12,0.9230769230769231,0.0
586,14662,3,8,0.8888888888888888,0.0
587,11884,8,8,1.0,0.0
588,23268,2,8,0.9285714285714286,0.0
589,18778,3,10,0.9230769230769231,0.0
590,16976,1,13,0.9285714285714286,0.0
591,16916,4,12,1.0,0.0
592,19204,6,10,1.0,0.0
593,11238,9,4,1.0,0.0
594,18569,2,13,1.0,0.0
595,16096,2,12,1.0,0.0
596,15530,8,7,1.0,0.0
597,15897,4,9,1.0,0.0
598,20940,5,8,0.8888888888888888,0.0
599,18845,4,7,0.875,0.0
600,19376,4,11,1.0,0.0
601,15562,3,7,1.0,0.0
602,7563,6,9,0.9,0.0
603,20660,2,10,1.0,0.0
604,20926,2,12,1.0,0.0
605,5924,3,12,1.0,0.0
606,25011,2,11,1.0,0.0
607,7199,5,9,1.0,0.0
608,10836,4,12,1.0,0.0
609,10895,3,11,0.9166666666666666,0.0
610,17306,7,3,0.8571428571428571,0.0
611,9665,8,8,1.0,0.0
612,9974,6,8,1.0,0.0
613,14507,4,6,1.0,0.0
614,16785,6,8,1.0,0.0
615,14929,2,9,1.0,0.0
616,12820,2,11,1.0,0.0
617,6198,7,9,1.0,0.0
618,6290,5,11,1.0,0.0
619,8102,1,10,0.9230769230769231,0.0
620,11251,3,6,0.9230769230769231,0.0
621,18469,2,14,1.0,0.0
622,22430,4,11,1.0,0.0
623,20596,5,11,1.0,0.0
624,15530,9,3,0.7142857142857143,0.0
625,5892,4,8,1.0,0.0
626,19258,3,8,0.8333333333333334,0.0
627,25434,3,8,1.0,0.0
628,24798,3,12,1.0,0.0
629,25554,7,8,1.0,0.0
630,25697,3,10,1.0,0.0
631,23691,6,8,0.8888888888888888,0.0
632,24148,3,6,0.9166666666666666,0.0
633,15393,5,9,0.9,0.0
634,15835,4,11,1.0,0.0
635,20402,4,10,0.9090909090909091,0.0
636,17363,3,12,1.0,0.0
637,19241,4,11,1.0,0.0
638,27941,3,10,0.9090909090909091,0.0
639,25206,2,13,1.0,0.0
640,21502,2,9,0.9166666666666666,0.0
641,11171,5,7,1.0,0.0
642,5637,3,12,1.0,0.0
643,32527,4,10,0.9090909090909091,0.0
644,12770,2,13,1.0,0.0
645,21873,1,13,1.0,0.0
646,20899,5,8,0.8,0.0
647,20328,4,11,1.0,0.0
648,22272,2,7,0.9230769230769231,0.0
649,11835,5,10,1.0,0.0
650,15862,2,13,1.0,0.0
651,23942,2,13,1.0,0.0
652,32300,3,10,0.9090909090909091,0.0
653,17959,4,10,0.9090909090909091,0.0
654,13682,4,11,1.0,0.0
655,8901,4,11,1.0,0.0
656,21707,2,11,0.9166666666666666,0.0
657,15410,2,10,0.8333333333333334,0.0
658,18340,3,7,1.0,0.0
659,19314,1,14,1.0,0.0
660,23706,2,8,0.9090909090909091,0.0
661,18502,3,10,0.9090909090909091,0.0
662,11086,5,10,1.0,0.0
663,16667,5,8,0.8,0.0
664,20893,4,11,1.0,0.0
665,18989,3,9,1.0,0.0
666,20704,3,12,1.0,0.0
667,18854,3,11,0.9166666666666666,0.0
668,9460,2,12,1.0,0.0
669,17891,3,12,1.0,0.0
670,21771,4,6,1.0,0.0
671,9500,2,7,1.0,0.0
672,28792,3,12,1.0,0.0
673,13116,4,9,1.0,0.0
674,21037,5,7,0.9,0.0
675,24795,7,8,1.0,0.0
676,13298,6,9,1.0,0.0
677,21173,2,11,0.9166666666666666,0.0
678,17541,4,10,0.9090909090909091,0.0
679,13737,3,11,0.9166666666666666,0.0
680,20980,5,8,0.8888888888888888,0.0
681,6954,2,13,1.0,0.0
682,20049,2,9,1.0,0.0
683,12846,3,12,1.0,0.0
684,20277,2,8,1.0,0.0
685,18097,3,12,1.0,0.0
686,26436,4,11,1.0,0.0
687,19466,6,8,0.8888888888888888,0.0
688,14544,5,10,1.0,0.0
689,19679,1,13,1.0,0.0
690,11193,3,12,1.0,0.0
691,13685,2,13,1.0,0.0
692,20881,2,9,0.9230769230769231,0.0
693,17662,3,10,1.0,0.0
694,19413,3,12,1.0,0.0
695,13154,2,12,1.0,0.0
696,7354,4,10,0.9090909090909091,0.0
697,27432,2,12,1.0,0.0
698,16447,5,7,1.0,0.0
699,29363,4,8,1.0,0.0
700,19814,2,9,0.9166666666666666,0.0
701,16252,1,12,0.9230769230769231,0.0
702,18613,3,7,1.0,0.0
703,15270,4,10,0.9090909090909091,0.0
704,17673,3,10,0.9090909090909091,0.0
705,24011,3,12,1.0,0.0
706,12943,2,13,1.0,0.0
707,22769,4,6,1.0,0.0
708,14055,5,9,0.9,0.0
709,18784,4,10,0.9090909090909091,0.0
710,21711,2,6,0.9166666666666666,0.0
711,19980,4,10,0.9090909090909091,0.0
712,20721,3,12,1.0,0.0
713,21016,5,7,0.9,0.0
714,12335,5,8,1.0,0.0
715,17028,3,12,1.0,0.0
716,19978,2,8,1.0,0.0
717,6204,4,4,1.0,0.0
718,19989,4,7,1.0,0.0
719,17524,3,11,1.0,0.0
720,15114,4,11,1.0,0.0
721,8695,5,10,1.0,0.0
722,21709,3,9,1.0,0.0
723,16769,4,7,1.0,0.0
724,16979,4,11,1.0,0.0
725,6479,5,10,1.0,0.0
726,17248,4,8,1.0,0.0
727,6047,4,11,1.0,0.0
728,25873,2,10,1.0,0.0
729,17486,4,11,1.0,0.0
730,12571,1,12,1.0,0.0
731,8929,3,10,0.8333333333333334,0.0
732,11890,7,8,1.0,0.0
733,21365,3,12,1.0,0.0
734,6223,3,12,1.0,0.0
735,24325,2,8,1.0,0.0
736,18815,4,10,1.0,0.0
737,11373,4,6,1.0,0.0
738,6488,4,10,0.9090909090909091,0.0
739,20979,3,9,1.0,0.0
740,18584,3,12,1.0,0.0
741,18184,3,12,1.0,0.0
742,6570,4,11,1.0,0.0
743,23589,1,7,0.8333333333333334,0.0
744,6364,4,11,1.0,0.0
745,11631,4,10,1.0,0.0
746,22872,3,9,0.9166666666666666,0.0
747,16310,4,10,1.0,0.0
748,21079,4,8,1.0,0.0
749,25492,2,9,0.9166666666666666,0.0
750,16240,4,11,1.0,0.0
751,16150,3,12,1.0,0.0
752,18545,5,9,1.0,0.0
753,19969,3,7,1.0,0.0
754,25021,4,11,1.0,0.0
755,22819,2,12,1.0,0.0
756,23136,4,11,1.0,0.0
757,19395,2,13,1.0,0.0
758,17004,3,10,1.0,0.0
759,18940,4,11,1.0,0.0
760,21111,2,13,1.0,0.0
761,22493,2,10,1.0,0.0
762,32429,3,5,0.7,0.0
763,14322,3,10,1.0,0.0
764,14754,3,10,1.0,0.0
765,9770,2,11,1.0,0.0
766,18437,3,10,1.0,0.0
767,7200,4,11,1.0,0.0
768,18041,6,8,0.8888888888888888,0.0
769,23172,2,13,1.0,0.0
