,scan,max_consecutive_b,max_consecutive_y,perc_in_ladder,QValue
190,8701,4,5,1.0,0.0
191,9392,3,12,1.0,0.0
192,10352,4,10,0.9090909090909091,0.0
193,14398,6,9,1.0,0.0
194,13330,4,11,1.0,0.0
195,9431,2,13,1.0,0.0
196,16860,3,9,1.0,0.0
197,11626,2,13,1.0,0.0
198,13750,3,6,1.0,0.0
199,14404,3,7,1.0,0.0
200,12524,7,8,1.0,0.0
201,16346,4,9,1.0,0.0
202,8718,5,6,1.0,0.0
203,13662,3,9,0.8181818181818182,0.0
204,12905,3,9,1.0,0.0
205,10644,4,11,1.0,0.0
206,16586,4,9,1.0,0.0
207,6751,5,5,1.0,0.0
208,7985,2,12,0.9230769230769231,0.0
209,10962,3,9,1.0,0.0
210,11070,3,11,1.0,0.0
211,13729,4,10,1.0,0.0
212,16025,2,11,1.0,0.0
213,8102,5,9,1.0,0.0
214,7174,4,9,1.0,0.0
215,11197,2,9,1.0,0.0
216,11986,7,8,1.0,0.0
217,12551,4,11,1.0,0.0
218,7743,5,10,1.0,0.0
219,9278,5,6,0.8888888888888888,0.0
220,8942,4,4,0.875,0.0
221,8403,1,7,0.9285714285714286,0.0
222,12741,2,11,1.0,0.0
223,11727,3,10,1.0,0.0
224,14344,4,11,1.0,0.0
225,11484,2,13,1.0,0.0
226,10664,6,9,1.0,0.0
227,7733,6,9,1.0,0.0
228,13086,4,6,1.0,0.0
229,7434,6,5,1.0,0.0
230,10382,3,9,1.0,0.0
231,11899,2,8,1.0,0.0
232,8048,6,8,1.0,0.0
233,10811,2,7,1.0,0.0
234,13077,4,8,1.0,0.0
235,11974,4,9,0.9,0.0
236,12711,3,8,0.9090909090909091,0.0
237,8880,4,8,1.0,0.0
238,7984,3,10,1.0,0.0
239,13026,3,8,0.9090909090909091,0.0
240,12591,4,7,1.0,0.0
241,12565,4,10,1.0,0.0
242,8267,3,8,1.0,0.0
243,8683,2,6,1.0,0.0
244,12590,3,11,1.0,0.0
245,17686,2,10,0.9090909090909091,0.0
246,14062,2,7,0.8181818181818182,0.0
247,17231,2,10,1.0,0.0
248,11642,3,9,0.8181818181818182,0.0
249,9378,3,9,0.9,0.0
250,13163,2,12,1.0,0.0
251,11020,5,3,0.8333333333333334,0.0
252,9518,3,7,1.0,0.0
253,12892,3,10,0.9090909090909091,0.0
254,10703,3,10,0.9090909090909091,0.0
255,12391,3,10,0.9090909090909091,0.0
256,13523,3,11,1.0,0.0
257,13502,4,6,1.0,0.0
258,12583,2,12,1.0,0.0
259,8731,5,9,1.0,0.0
260,9717,3,10,0.9090909090909091,0.0
261,11379,4,5,0.9,0.0
262,14822,4,10,1.0,0.0
263,15957,2,6,1.0,0.0
264,10769,1,11,1.0,0.0
265,15662,3,3,1.0,0.0
266,10002,3,11,1.0,0.0
267,12069,2,9,0.8181818181818182,0.0
268,13495,4,8,0.8,0.0
269,13346,4,10,1.0,0.0
270,11394,3,6,1.0,0.0
271,11428,3,11,1.0,0.0
272,8266,2,12,1.0,0.0
273,14531,4,10,1.0,0.0
274,9488,6,7,1.0,0.0
275,12877,4,10,1.0,0.0
276,7020,3,10,1.0,0.0
277,9882,3,9,1.0,0.0
278,11972,3,6,0.9,0.0
279,8457,2,11,0.9166666666666666,0.0
280,14901,3,11,1.0,0.0
281,11044,4,9,1.0,0.0
282,12700,2,3,0.7777777777777778,0.0
283,9066,4,6,0.8888888888888888,0.0
284,13996,2,8,1.0,0.0
285,12738,3,6,1.0,0.0
286,14948,2,5,1.0,0.0
287,11837,1,13,1.0,0.0
288,9691,1,11,0.9166666666666666,0.0
289,17284,2,11,0.9166666666666666,0.0
290,11911,3,10,0.9090909090909091,0.0
291,12771,3,11,1.0,0.0
292,15973,3,8,0.9090909090909091,0.0
293,13442,3,8,1.0,0.0
294,11623,1,13,1.0,0.0
295,10936,3,11,1.0,0.0
296,14153,4,9,0.9,0.0
297,14938,1,11,1.0,0.0
298,6598,2,8,1.0,0.0
299,9442,4,10,1.0,0.0
300,13062,3,9,1.0,0.0
301,13349,4,10,1.0,0.0
302,10559,3,8,1.0,0.0
303,9652,4,8,1.0,0.0
304,11295,2,12,1.0,0.0
305,13435,1,12,1.0,0.0
306,12288,3,8,0.8,0.0
307,12098,4,5,0.7777777777777778,0.0
308,9881,7,4,1.0,0.0
309,12387,2,8,0.8,0.0
310,9038,2,12,1.0,0.0
311,13866,2,10,1.0,0.0
312,12299,6,5,1.0,0.0
313,8891,4,9,0.9,0.0
314,11826,3,8,0.7272727272727273,0.0
315,11204,4,10,1.0,0.0
316,7094,3,11,1.0,0.0
317,7269,2,6,1.0,0.0
318,13931,1,7,0.9230769230769231,0.0
319,13681,2,12,1.0,0.0
320,9137,4,8,1.0,0.0
321,9828,6,8,1.0,0.0
322,14223,7,3,0.7142857142857143,0.0
323,8598,8,5,0.8333333333333334,0.0
324,14802,4,8,1.0,0.0
325,9840,8,6,1.0,0.0
326,6906,3,3,1.0,0.0
327,11090,3,10,0.9090909090909091,0.0
328,11698,4,10,1.0,0.0
329,9643,4,8,1.0,0.0
330,11278,2,12,1.0,0.0
331,11700,3,8,1.0,0.0
332,11113,4,10,1.0,0.0
333,10799,2,12,1.0,0.0
334,7396,6,7,1.0,0.0
335,8077,5,6,1.0,0.0
336,14493,3,11,1.0,0.0
337,10893,3,11,1.0,0.0
338,13393,1,6,1.0,0.0
339,7694,3,8,0.8888888888888888,0.0
340,10417,2,11,0.9166666666666666,0.0
341,17634,2,7,0.9090909090909091,0.0
342,15341,2,11,1.0,0.0
343,11139,4,10,1.0,0.0
344,14973,3,8,1.0,0.0
345,6626,6,6,0.8571428571428571,0.0
346,10353,3,10,1.0,0.0
347,13296,2,7,1.0,0.0
348,9848,1,11,0.9166666666666666,0.0
349,16467,2,12,1.0,0.0
350,12934,5,4,0.75,0.0
351,14189,2,8,1.0,0.0
352,11210,1,13,1.0,0.0
353,8628,7,7,1.0,0.0
354,12746,2,11,1.0,0.0
355,8357,4,6,1.0,0.0
356,10668,1,12,0.9230769230769231,0.0
357,13180,2,11,1.0,0.0
358,6944,7,7,1.0,0.0
359,7346,7,7,1.0,0.0
360,6507,4,8,1.0,0.0
361,10671,6,4,1.0,0.0
362,6431,2,11,1.0,0.0
363,9983,2,6,0.8888888888888888,0.0
364,7420,4,10,1.0,0.0
365,8463,2,12,1.0,0.0
366,7090,4,6,0.9,0.0
367,10754,3,9,1.0,0.0
368,10921,3,11,1.0,0.0
369,9580,4,10,1.0,0.0
370,10091,5,6,0.8571428571428571,0.0
371,14250,3,4,0.8181818181818182,0.0
372,12746,1,4,0.9,0.0
373,7185,7,7,1.0,0.0
374,11223,4,6,1.0,0.0
375,9971,5,3,1.0,0.0
376,9230,2,10,1.0,0.0
377,11762,3,10,1.0,0.0
378,11277,3,8,1.0,0.0
379,15328,3,10,1.0,0.0
380,14265,1,9,0.9,0.0
381,7424,3,10,1.0,0.0
382,15446,3,8,0.8,0.0
383,13173,3,10,1.0,0.0
384,9841,3,10,1.0,0.0
385,15650,2,10,0.9090909090909091,0.0
386,11086,3,7,1.0,0.0
387,7314,2,11,1.0,0.0
388,10294,2,11,1.0,0.0
389,13698,3,10,1.0,0.0
390,11127,3,9,0.9,0.0
391,12315,4,8,0.8888888888888888,0.0
392,14342,3,6,0.8888888888888888,0.0
393,11562,5,4,1.0,0.0
394,8783,2,11,1.0,0.0
395,11089,2,11,1.0,0.0
396,11227,1,10,0.9090909090909091,0.0
397,11880,3,5,0.7777777777777778,0.0
398,9575,2,11,1.0,0.0
399,13636,2,7,1.0,0.0
400,6998,4,6,0.8888888888888888,0.0
401,13336,2,8,1.0,0.0
402,14518,3,8,1.0,0.0
403,10358,3,8,1.0,0.0
404,15173,3,8,1.0,0.0
405,16436,2,11,1.0,0.0
406,8868,3,9,0.9,0.0
407,16715,3,9,0.9,0.0
408,11103,3,9,0.9,0.0
409,14268,5,5,1.0,0.0
410,11539,3,9,1.0,0.0
411,13968,2,11,1.0,0.0
412,10620,4,9,1.0,0.0
413,9891,3,7,0.875,0.0
414,13991,3,10,1.0,0.0
415,9048,2,10,0.9090909090909091,0.0
416,15152,3,9,0.9,0.0
417,9351,3,6,0.9,0.0
418,9417,2,11,1.0,0.0
419,9586,2,10,0.9090909090909091,0.0
420,12572,3,6,0.9,0.0
421,15158,3,8,0.8888888888888888,0.0
422,12126,3,9,0.9,0.0
423,10398,7,6,1.0,0.0
424,6317,4,7,0.7777777777777778,0.0
425,12505,7,6,1.0,0.0
426,12062,3,10,1.0,0.0
427,8544,4,8,0.8888888888888888,0.0
428,12614,2,9,1.0,0.0
429,13230,3,8,0.8,0.0
430,13980,2,11,1.0,0.0
431,10709,3,7,0.9,0.0
432,15947,2,10,0.9090909090909091,0.0
433,10010,2,8,0.9090909090909091,0.0
434,14796,1,9,0.9166666666666666,0.0
435,13887,3,6,1.0,0.0
436,11211,2,11,1.0,0.0
437,9742,3,10,1.0,0.0
438,11167,3,9,1.0,0.0
439,12290,3,10,1.0,0.0
440,14470,4,6,1.0,0.0
441,11292,3,9,1.0,0.0
442,16737,3,10,1.0,0.0
443,9496,3,9,0.9,0.0
444,11299,1,11,0.9166666666666666,0.0
445,13223,3,8,0.8,0.0
446,8066,2,5,0.9090909090909091,0.0
447,8610,4,9,1.0,0.0
448,17399,3,5,1.0,0.0
449,10408,3,10,1.0,0.0
450,11270,3,6,1.0,0.0
451,12145,4,9,1.0,0.0
452,15741,2,11,1.0,0.0
453,8420,1,8,1.0,0.0
454,12312,3,10,1.0,0.0
455,11347,4,5,1.0,0.0
456,13083,4,6,1.0,0.0
457,14008,3,4,1.0,0.0
458,10046,2,11,1.0,0.0
459,9698,3,3,0.8888888888888888,0.0
460,6482,3,10,1.0,0.0
461,12603,4,6,0.75,0.0
462,10026,4,8,1.0,0.0
463,11641,2,11,1.0,0.0
464,14960,2,10,0.9090909090909091,0.0
465,13288,2,11,1.0,0.0
466,9416,2,7,1.0,0.0
467,17007,2,10,1.0,0.0
468,14152,2,11,1.0,0.0
469,8915,2,10,1.0,0.0
470,14985,2,10,0.9090909090909091,0.0
471,13362,2,10,0.9090909090909091,0.0
472,7181,3,3,1.0,0.0
473,10676,6,4,0.8571428571428571,0.0
474,10381,3,4,0.8571428571428571,0.0
475,12790,2,10,1.0,0.0
476,16332,4,7,0.875,0.0
477,11376,2,9,1.0,0.0
478,9080,2,11,1.0,0.0
479,10923,3,9,1.0,0.0
480,13072,6,7,1.0,0.0
481,13643,3,7,0.7,0.0
482,12687,2,9,0.8181818181818182,0.0
483,16554,2,3,1.0,0.0
484,16115,2,11,1.0,0.0
485,10909,4,6,0.75,0.0
486,9176,1,11,1.0,0.0
487,13892,5,4,0.8571428571428571,0.0
488,13661,1,11,1.0,0.0
489,11168,3,9,0.9,0.0
490,9563,3,6,1.0,0.0
491,7427,2,9,1.0,0.0
492,9736,3,10,1.0,0.0
493,10435,2,11,1.0,0.0
494,13550,5,4,0.8571428571428571,0.0
495,10589,4,9,1.0,0.0
496,12191,2,10,0.9090909090909091,0.0
497,9094,3,7,1.0,0.0
498,14326,4,7,0.875,0.0
499,14769,3,10,1.0,0.0
500,12054,6,7,1.0,0.0
501,8627,2,8,1.0,0.0
502,13210,2,10,0.9090909090909091,0.0
503,10686,1,5,1.0,0.0
504,13746,3,8,1.0,0.0
505,6445,9,2,0.5,0.0
506,14703,5,7,0.875,0.0
507,8396,2,7,1.0,0.0
508,11268,1,7,0.9090909090909091,0.0
509,11894,5,4,0.75,0.0
510,12671,4,6,1.0,0.0
511,7761,3,9,1.0,0.0
512,10935,3,9,0.9,0.0
513,8753,2,11,1.0,0.0
514,8790,3,9,0.9,0.0
515,6918,3,10,1.0,0.0
516,8252,2,10,1.0,0.0
517,13120,3,4,1.0,0.0
518,10868,3,9,0.9,0.0
519,7850,3,10,1.0,0.0
520,10871,3,8,1.0,0.0
521,10924,3,10,1.0,0.0
522,8409,4,8,1.0,0.0
523,11287,4,3,0.8888888888888888,0.0
524,16713,7,5,1.0,0.0
525,14151,3,6,0.8,0.0
526,13454,2,11,1.0,0.0
527,18023,4,9,1.0,0.0
528,6971,4,9,1.0,0.0
529,12806,2,11,1.0,0.0
530,11719,4,8,0.8888888888888888,0.0
531,13847,3,10,1.0,0.0
532,10357,7,5,0.8333333333333334,0.0
533,7087,2,11,1.0,0.0
534,9161,2,3,0.5555555555555556,0.0
535,13300,1,7,1.0,0.0
536,12272,6,4,1.0,0.0
537,9142,3,8,1.0,0.0
538,16707,3,10,1.0,0.0
539,14468,2,11,1.0,0.0
540,6703,1,12,1.0,0.0
541,13105,3,10,1.0,0.0
542,10953,3,10,1.0,0.0
543,12924,3,10,1.0,0.0
544,15293,2,4,0.7,0.0
545,14198,1,8,1.0,0.0
546,15397,2,10,1.0,0.0
547,12429,2,9,1.0,0.0
548,14567,3,10,1.0,0.0
549,8320,2,10,1.0,0.0
550,16826,4,3,1.0,0.0
551,13500,2,10,0.9090909090909091,0.0
552,7671,3,10,1.0,0.0
553,12599,2,7,1.0,0.0
554,10550,2,10,1.0,0.0
555,8051,4,9,1.0,0.0
556,10873,1,11,1.0,0.0
557,12622,3,10,1.0,0.0
558,13219,3,10,1.0,0.0
559,12800,3,10,1.0,0.0
560,8666,6,3,0.8571428571428571,0.0
561,12084,3,10,1.0,0.0
562,9973,7,6,1.0,0.0
563,13522,2,11,1.0,0.0
564,11595,4,9,1.0,0.0
565,8327,2,10,1.0,0.0
566,12586,4,7,1.0,0.0
567,8624,2,11,1.0,0.0
568,13063,2,9,0.9,0.0
569,7360,2,9,1.0,0.0
570,11446,3,6,0.8571428571428571,0.0
571,16826,2,10,1.0,0.0
572,11899,2,11,1.0,0.0
573,12499,1,11,0.9166666666666666,0.0
574,13357,2,10,0.9090909090909091,0.0
575,6470,4,7,1.0,0.0
576,7820,1,4,0.9090909090909091,0.0
577,9452,1,11,1.0,0.0
578,10941,2,4,1.0,0.0
579,7341,2,11,1.0,0.0
580,12851,2,8,0.9090909090909091,0.0
581,12557,1,12,1.0,0.0
582,14375,4,9,1.0,0.0
583,7742,5,7,0.875,0.0
584,10992,3,10,1.0,0.0
585,7363,6,7,1.0,0.0
586,6945,6,7,1.0,0.0
587,14447,2,10,1.0,0.0
588,9711,5,3,0.8571428571428571,0.0
589,9682,2,7,0.9,0.0
590,10757,2,10,0.9090909090909091,0.0
591,12074,5,5,0.7142857142857143,0.0
592,11125,2,7,0.9090909090909091,0.0
593,14638,1,10,1.0,0.0
594,6589,3,3,0.7142857142857143,0.0
595,13269,6,7,1.0,0.0
596,9732,1,12,1.0,0.0
597,13528,2,11,1.0,0.0
598,7444,4,9,1.0,0.0
599,6722,2,8,0.8888888888888888,0.0
600,7390,6,7,1.0,0.0
601,9370,3,7,0.875,0.0
602,11836,3,5,1.0,0.0
603,12673,2,10,1.0,0.0
604,10583,3,9,1.0,0.0
605,13734,3,8,0.8888888888888888,0.0
606,10459,3,9,1.0,0.0
607,15143,3,7,0.7777777777777778,0.0
608,12388,2,10,1.0,0.0
609,11667,2,10,1.0,0.0
610,9387,2,8,0.8888888888888888,0.0
611,11833,3,9,1.0,0.0
612,12036,2,9,0.9,0.0
613,15579,2,10,1.0,0.0
614,10318,2,10,1.0,0.0
615,6576,2,10,1.0,0.0
616,8446,2,10,1.0,0.0
617,8843,2,10,1.0,0.0
618,12527,3,7,0.7777777777777778,0.0
619,14550,3,8,0.8888888888888888,0.0
620,9382,4,7,0.875,0.0
621,13708,3,6,0.8888888888888888,0.0
622,12552,3,9,1.0,0.0
623,14832,2,6,1.0,0.0
624,13772,3,8,0.8888888888888888,0.0
625,11786,2,6,1.0,0.0
626,8540,2,8,1.0,0.0
627,13283,3,7,0.7777777777777778,0.0
628,13247,2,5,0.9,0.0
629,15563,2,8,0.8888888888888888,0.0
630,18157,3,8,0.8888888888888888,0.0
631,10925,5,5,0.8333333333333334,0.0
632,8663,2,8,1.0,0.0
633,11114,4,8,1.0,0.0
634,9335,3,8,0.8888888888888888,0.0
635,15118,2,9,0.9,0.0
636,13294,3,7,1.0,0.0
637,9061,3,9,1.0,0.0
638,15206,2,8,0.8888888888888888,0.0
639,12250,2,7,1.0,0.0
640,11150,1,10,0.9090909090909091,0.0
641,8553,2,5,1.0,0.0
642,13227,1,10,1.0,0.0
643,13023,2,5,0.8888888888888888,0.0
644,17699,2,9,0.9,0.0
645,16233,3,8,0.8888888888888888,0.0
646,13162,2,6,0.8888888888888888,0.0
647,12190,1,11,1.0,0.0
648,12407,4,8,1.0,0.0
649,10943,2,8,0.8888888888888888,0.0
650,8768,2,4,1.0,0.0
651,10603,4,6,1.0,0.0
652,11164,2,10,1.0,0.0
653,8068,3,9,1.0,0.0
654,12916,6,6,1.0,0.0
655,10485,3,8,0.8888888888888888,0.0
656,9855,3,9,1.0,0.0
657,8188,3,9,1.0,0.0
658,15176,2,10,1.0,0.0
659,7395,3,9,1.0,0.0
660,7093,3,9,1.0,0.0
661,15693,4,7,0.875,0.0
662,16012,2,10,1.0,0.0
663,15162,2,6,0.75,0.0
664,15436,3,4,0.6666666666666666,0.0
665,10225,3,9,1.0,0.0
666,11193,1,11,1.0,0.0
667,11663,2,7,1.0,0.0
668,12946,2,7,1.0,0.0
669,8171,1,11,1.0,0.0
670,11025,3,8,0.8888888888888888,0.0
671,13313,4,8,1.0,0.0
672,12712,3,7,0.7777777777777778,0.0
673,6862,3,7,1.0,0.0
674,12480,2,10,1.0,0.0
675,10913,1,9,0.9,0.0
676,10997,1,11,1.0,0.0
677,8402,2,7,0.7777777777777778,0.0
678,12009,2,5,0.8,0.0
679,11300,3,9,1.0,0.0
680,8930,3,9,1.0,0.0
681,9874,3,9,1.0,0.0
682,13211,2,9,0.9,0.0
683,12558,1,7,1.0,0.0
684,11910,3,5,1.0,0.0
685,11907,1,10,1.0,0.0
686,14519,2,7,1.0,0.0
687,12942,3,5,1.0,0.0
688,12048,2,10,1.0,0.0
689,9631,3,7,1.0,0.0
690,12683,2,8,1.0,0.0
691,12068,3,9,1.0,0.0
692,15280,4,4,1.0,0.0
693,15631,2,9,0.9,0.0
694,9289,2,10,1.0,0.0
695,10194,3,9,1.0,0.0
696,7466,2,9,0.9,0.0
697,10486,2,9,1.0,0.0
698,9455,3,7,0.7777777777777778,0.0
699,9702,2,10,1.0,0.0
700,10125,2,10,1.0,0.0
701,11702,2,6,0.9,0.0
702,11101,4,8,1.0,0.0
703,11192,1,10,1.0,0.0
704,15559,3,7,1.0,0.0
705,16232,2,6,1.0,0.0
706,9844,2,4,0.875,0.0
707,12880,3,8,0.8888888888888888,0.0
708,9273,1,10,0.9090909090909091,0.0
709,8786,2,7,1.0,0.0
710,12868,3,7,1.0,0.0
711,12304,2,10,1.0,0.0
712,8122,2,10,1.0,0.0
713,10619,1,10,1.0,0.0
714,8973,2,7,1.0,0.0
715,15979,1,11,1.0,0.0
716,10501,5,7,1.0,0.0
717,13700,3,8,0.8888888888888888,0.0
718,11937,4,5,0.875,0.0
719,11088,1,7,1.0,0.0
720,9676,7,2,1.0,0.0
721,11844,1,10,1.0,0.0
722,11782,2,7,1.0,0.0
723,12196,4,5,0.8333333333333334,0.0
724,16266,1,11,1.0,0.0
725,10878,4,2,0.4,0.0
726,13392,3,5,0.7777777777777778,0.0
727,15823,3,5,0.7777777777777778,0.0
728,12523,3,7,1.0,0.0
729,8928,3,9,1.0,0.0
730,15023,1,10,1.0,0.0
731,14564,2,8,0.8888888888888888,0.0
732,11480,1,10,1.0,0.0
733,13050,2,10,1.0,0.0
734,12503,3,7,1.0,0.0
735,14140,5,7,1.0,0.0
736,7002,2,7,0.875,0.0
737,12111,3,9,1.0,0.0
738,8035,1,10,1.0,0.0
739,13461,2,10,1.0,0.0
740,10402,2,10,1.0,0.0
741,13218,2,10,1.0,0.0
742,6571,3,9,1.0,0.0
743,11732,3,6,1.0,0.0
744,14969,2,6,0.9,0.0
745,8851,2,10,1.0,0.0
746,14562,1,10,0.9090909090909091,0.0
747,6961,3,9,1.0,0.0
748,11058,2,10,1.0,0.0
749,10284,2,10,1.0,0.0
750,14177,3,9,1.0,0.0
751,14842,3,9,1.0,0.0
752,9800,3,9,1.0,0.0
753,13102,2,9,0.9,0.0
754,10346,3,8,0.8888888888888888,0.0
755,8730,3,8,0.8888888888888888,0.0
756,10458,2,10,1.0,0.0
757,12817,3,4,0.7777777777777778,0.0
758,10108,2,10,1.0,0.0
759,16724,2,10,1.0,0.0
760,11445,1,10,1.0,0.0
761,12026,2,7,1.0,0.0
762,12433,3,3,0.875,0.0
763,14336,4,5,1.0,0.0
764,7634,1,7,1.0,0.0
765,11359,1,10,1.0,0.0
766,11561,3,4,1.0,0.0
767,12964,3,9,1.0,0.0
768,15902,2,10,1.0,0.0
769,14306,2,9,1.0,0.0
770,11280,2,5,1.0,0.0
771,9638,3,8,1.0,0.0
