,scan,max_consecutive_b,max_consecutive_y,perc_in_ladder,QValue
296,13692,4,10,1.0,0.0
297,11560,2,8,1.0,0.0
298,16237,1,12,1.0,0.0
299,17070,2,6,0.9166666666666666,0.0
300,11387,3,11,1.0,0.0
301,17714,3,10,0.9090909090909091,0.0
302,15351,3,6,1.0,0.0
303,13898,2,12,1.0,0.0
304,11257,1,10,1.0,0.0
305,17717,4,10,1.0,0.0
306,15185,4,8,1.0,0.0
307,17256,2,12,1.0,0.0
308,15137,6,7,0.875,0.0
309,18619,3,7,1.0,0.0
310,23940,4,10,1.0,0.0
311,18919,2,11,0.9166666666666666,0.0
312,19248,1,11,1.0,0.0
313,16704,1,11,0.8461538461538461,0.0
314,13102,3,11,1.0,0.0
315,11171,3,11,1.0,0.0
316,17975,5,6,1.0,0.0
317,17488,3,11,1.0,0.0
318,15622,3,11,1.0,0.0
319,11469,2,10,1.0,0.0
320,17720,3,11,1.0,0.0
321,13284,2,12,1.0,0.0
322,9684,3,11,1.0,0.0
323,16261,4,10,1.0,0.0
324,16604,7,7,1.0,0.0
325,10737,3,6,1.0,0.0
326,15588,3,11,1.0,0.0
327,17148,6,3,1.0,0.0
328,15125,3,4,0.7,0.0
329,11761,4,10,1.0,0.0
330,17348,1,12,0.9230769230769231,0.0
331,15172,4,10,1.0,0.0
332,19138,3,11,1.0,0.0
333,12831,6,8,1.0,0.0
334,19882,3,11,1.0,0.0
335,18586,3,8,0.9090909090909091,0.0
336,9775,3,10,1.0,0.0
337,17444,3,11,1.0,0.0
338,19938,2,11,1.0,0.0
339,16806,5,6,1.0,0.0
340,19425,2,8,0.8888888888888888,0.0
341,11140,6,7,1.0,0.0
342,16575,5,9,1.0,0.0
343,11517,2,12,1.0,0.0
344,12218,4,10,1.0,0.0
345,16273,3,9,1.0,0.0
346,16680,3,6,0.8181818181818182,0.0
347,18395,3,11,1.0,0.0
348,18984,3,8,0.9090909090909091,0.0
349,15489,5,4,0.8888888888888888,0.0
350,11810,2,5,1.0,0.0
351,16011,2,10,0.9090909090909091,0.0
352,16573,1,9,0.9,0.0
353,14948,3,11,1.0,0.0
354,11886,6,7,1.0,0.0
355,15403,2,11,1.0,0.0
356,16298,1,6,1.0,0.0
357,14928,7,5,1.0,0.0
358,16061,4,10,1.0,0.0
359,10144,2,10,0.8333333333333334,0.0
360,16989,2,10,1.0,0.0
361,16996,6,4,0.5,0.0
362,14876,3,10,1.0,0.0
363,18700,6,5,0.875,0.0
364,15005,3,11,1.0,0.0
365,16129,2,11,0.9166666666666666,0.0
366,10143,7,7,1.0,0.0
367,14380,2,7,0.9,0.0
368,17153,2,7,0.9166666666666666,0.0
369,13648,4,10,1.0,0.0
370,20808,2,11,0.9166666666666666,0.0
371,14927,3,11,1.0,0.0
372,15014,4,10,1.0,0.0
373,15055,4,10,1.0,0.0
374,16736,2,9,0.8181818181818182,0.0
375,17209,5,7,0.7777777777777778,0.0
376,16855,2,8,0.9090909090909091,0.0
377,11431,4,3,0.7142857142857143,0.0
378,13429,1,13,1.0,0.0
379,17986,3,11,1.0,0.0
380,13636,3,5,1.0,0.0
381,13130,3,10,1.0,0.0
382,12507,2,7,1.0,0.0
383,10341,5,8,0.8888888888888888,0.0
384,15830,5,6,0.75,0.0
385,15802,5,9,1.0,0.0
386,15302,3,8,1.0,0.0
387,10082,2,6,1.0,0.0
388,8205,5,6,0.8571428571428571,0.0
389,14946,3,11,1.0,0.0
390,12857,6,8,1.0,0.0
391,16061,5,8,1.0,0.0
392,10323,4,7,0.7777777777777778,0.0
393,17809,2,9,0.9,0.0
394,12770,4,7,0.875,0.0
395,11019,3,10,1.0,0.0
396,20425,2,11,1.0,0.0
397,16058,3,8,0.8,0.0
398,17800,3,7,0.9,0.0
399,17760,2,10,0.9090909090909091,0.0
400,19873,3,10,1.0,0.0
401,20543,2,11,1.0,0.0
402,15300,4,7,1.0,0.0
403,11986,3,10,1.0,0.0
404,17364,2,8,0.9090909090909091,0.0
405,14896,2,11,1.0,0.0
406,16109,2,8,1.0,0.0
407,8766,2,11,1.0,0.0
408,17628,4,7,1.0,0.0
409,16938,3,8,0.8888888888888888,0.0
410,19949,3,5,0.8888888888888888,0.0
411,20446,3,9,0.9,0.0
412,15117,4,6,0.8888888888888888,0.0
413,14447,5,4,1.0,0.0
414,14991,4,9,1.0,0.0
415,16953,4,7,0.7777777777777778,0.0
416,17291,2,7,0.9,0.0
417,16145,3,10,1.0,0.0
418,18968,2,11,1.0,0.0
419,19223,2,7,0.7,0.0
420,12704,3,8,1.0,0.0
421,11284,2,11,1.0,0.0
422,17833,3,9,1.0,0.0
423,14069,2,9,1.0,0.0
424,14965,3,9,0.9,0.0
425,12618,3,10,1.0,0.0
426,15921,2,6,0.9090909090909091,0.0
427,18196,2,11,1.0,0.0
428,11760,3,9,0.9,0.0
429,16075,2,8,0.8,0.0
430,18280,2,11,1.0,0.0
431,19302,3,8,0.8,0.0
432,11043,5,8,1.0,0.0
433,18604,3,7,1.0,0.0
434,10163,2,8,1.0,0.0
435,15936,4,8,0.8888888888888888,0.0
436,19869,3,7,1.0,0.0
437,18271,3,5,0.9,0.0
438,15573,3,10,1.0,0.0
439,18304,4,7,1.0,0.0
440,14296,5,4,0.75,0.0
441,21504,3,9,0.9,0.0
442,9190,1,10,0.9090909090909091,0.0
443,15074,2,9,0.8181818181818182,0.0
444,9259,2,7,0.8181818181818182,0.0
445,16167,3,10,1.0,0.0
446,9315,2,11,1.0,0.0
447,17643,1,7,0.9166666666666666,0.0
448,11169,4,8,1.0,0.0
449,18593,3,10,1.0,0.0
450,21225,3,5,1.0,0.0
451,13547,3,9,0.9,0.0
452,15383,2,11,1.0,0.0
453,17825,7,4,0.6666666666666666,0.0
454,8209,2,11,1.0,0.0
455,9688,3,10,1.0,0.0
456,15520,3,9,0.9,0.0
457,13572,1,7,1.0,0.0
458,18041,4,9,1.0,0.0
459,9499,2,11,1.0,0.0
460,16970,2,11,1.0,0.0
461,16759,3,10,1.0,0.0
462,14184,5,5,0.875,0.0
463,17910,3,10,1.0,0.0
464,9867,3,8,1.0,0.0
465,18458,3,8,0.8,0.0
466,19646,2,5,0.9090909090909091,0.0
467,16708,3,4,0.9,0.0
468,9407,4,9,1.0,0.0
469,8794,4,6,0.8888888888888888,0.0
470,10567,1,12,1.0,0.0
471,19796,3,10,1.0,0.0
472,9422,3,8,1.0,0.0
473,11773,2,10,0.9090909090909091,0.0
474,14923,3,10,1.0,0.0
475,18131,3,9,0.9,0.0
476,16420,3,4,0.8,0.0
477,10017,2,10,0.9090909090909091,0.0
478,20330,3,5,0.9,0.0
479,15024,2,9,0.9,0.0
480,16452,3,7,0.9,0.0
481,12049,2,11,1.0,0.0
482,7694,3,9,0.9,0.0
483,18587,2,6,1.0,0.0
484,19862,2,10,1.0,0.0
485,14938,3,10,1.0,0.0
486,13755,5,7,1.0,0.0
487,20509,2,6,0.9,0.0
488,16187,4,9,1.0,0.0
489,14544,1,9,0.9166666666666666,0.0
490,15077,3,10,1.0,0.0
491,17974,3,8,0.8,0.0
492,16526,3,10,1.0,0.0
493,17558,2,9,1.0,0.0
494,16585,5,8,1.0,0.0
495,16545,2,11,1.0,0.0
496,13091,3,10,1.0,0.0
497,11723,3,9,0.9,0.0
498,15503,2,11,1.0,0.0
499,15374,1,8,1.0,0.0
500,16137,3,8,1.0,0.0
501,17738,3,5,0.9,0.0
502,15406,3,10,1.0,0.0
503,12537,3,7,1.0,0.0
504,15893,2,11,1.0,0.0
505,13001,4,8,1.0,0.0
506,15211,1,12,1.0,0.0
507,20328,2,9,0.8181818181818182,0.0
508,13107,2,9,0.8181818181818182,0.0
509,15146,3,7,1.0,0.0
510,19257,3,8,0.8888888888888888,0.0
511,13011,1,2,1.0,0.0
512,19759,3,10,1.0,0.0
513,13928,3,10,1.0,0.0
514,15704,7,6,1.0,0.0
515,19070,3,7,0.875,0.0
516,13127,3,10,1.0,0.0
517,14623,5,4,0.875,0.0
518,14471,1,12,1.0,0.0
519,16288,2,10,1.0,0.0
520,18831,3,9,0.9,0.0
521,19203,2,11,1.0,0.0
522,16067,2,8,0.7272727272727273,0.0
523,11806,3,10,1.0,0.0
524,13234,7,5,0.8333333333333334,0.0
525,16024,2,8,1.0,0.0
526,15040,1,12,1.0,0.0
527,7584,3,3,0.7,0.0
528,17223,2,11,1.0,0.0
529,17919,3,5,0.625,0.0
530,15971,3,10,1.0,0.0
531,9317,2,6,0.75,0.0
532,17446,3,9,1.0,0.0
533,13643,3,8,1.0,0.0
534,9958,1,8,1.0,0.0
535,15506,3,9,0.9,0.0
536,19477,3,8,0.8,0.0
537,15460,1,12,1.0,0.0
538,18970,1,12,1.0,0.0
539,15717,5,5,1.0,0.0
540,11351,3,6,0.9,0.0
541,14887,1,8,1.0,0.0
542,17435,1,10,1.0,0.0
543,19777,2,9,0.9,0.0
544,14860,3,10,1.0,0.0
545,13673,1,10,1.0,0.0
546,19583,2,11,1.0,0.0
547,9917,1,10,1.0,0.0
548,15382,2,11,1.0,0.0
549,8702,4,9,1.0,0.0
550,17700,3,8,1.0,0.0
551,14241,1,10,1.0,0.0
552,14141,1,11,1.0,0.0
553,11847,3,8,1.0,0.0
554,17889,3,10,1.0,0.0
555,17326,2,10,1.0,0.0
556,16247,3,5,1.0,0.0
557,21465,4,9,1.0,0.0
558,18180,3,10,1.0,0.0
559,14374,4,3,0.6666666666666666,0.0
560,9547,1,12,1.0,0.0
561,15205,4,4,1.0,0.0
562,17920,3,4,0.8888888888888888,0.0
563,18625,3,6,1.0,0.0
564,12564,3,10,1.0,0.0
565,15833,3,10,1.0,0.0
566,10963,6,7,1.0,0.0
567,18366,3,10,1.0,0.0
568,10839,1,5,0.5833333333333334,0.0
569,16052,6,7,1.0,0.0
570,12259,1,8,0.9166666666666666,0.0
571,13632,3,8,1.0,0.0
572,8962,2,11,1.0,0.0
573,13105,2,11,1.0,0.0
574,9578,1,12,1.0,0.0
575,17201,3,10,1.0,0.0
576,8274,3,3,0.8571428571428571,0.0
577,10902,5,6,0.8571428571428571,0.0
578,17887,2,10,1.0,0.0
579,12527,4,9,1.0,0.0
580,12261,2,10,0.9090909090909091,0.0
581,17032,2,7,1.0,0.0
582,15685,1,11,0.9166666666666666,0.0
583,7648,2,11,1.0,0.0
584,15022,2,8,0.8888888888888888,0.0
585,18082,2,9,1.0,0.0
586,16908,2,11,1.0,0.0
587,14920,3,10,1.0,0.0
588,16131,3,10,1.0,0.0
589,21348,4,9,1.0,0.0
590,15263,2,10,1.0,0.0
591,9463,2,9,1.0,0.0
592,7665,2,11,1.0,0.0
593,13660,1,8,1.0,0.0
594,19912,2,10,1.0,0.0
595,7917,1,9,1.0,0.0
596,15379,2,11,1.0,0.0
597,19872,2,10,1.0,0.0
598,7662,2,10,1.0,0.0
599,15782,4,4,1.0,0.0
600,11532,2,9,1.0,0.0
601,16029,2,10,0.9090909090909091,0.0
602,16691,2,8,1.0,0.0
603,18560,3,4,0.8,0.0
604,17621,3,10,1.0,0.0
605,16649,2,11,1.0,0.0
606,13388,2,4,0.8,0.0
607,15375,3,10,1.0,0.0
608,15659,3,5,1.0,0.0
609,8669,3,7,1.0,0.0
610,16198,2,11,1.0,0.0
611,16369,3,10,1.0,0.0
612,16614,3,10,1.0,0.0
613,15455,5,8,1.0,0.0
614,11799,1,12,1.0,0.0
615,11861,5,8,1.0,0.0
616,7990,6,6,1.0,0.0
617,14481,3,9,1.0,0.0
618,15987,3,9,1.0,0.0
619,15283,2,6,0.9090909090909091,0.0
620,13207,6,4,1.0,0.0
621,15350,2,6,1.0,0.0
622,13193,2,7,0.7777777777777778,0.0
623,18165,3,8,1.0,0.0
624,11191,3,6,0.8571428571428571,0.0
625,10450,3,3,0.8571428571428571,0.0
626,7662,3,9,1.0,0.0
627,10284,4,8,1.0,0.0
628,8194,4,6,0.8571428571428571,0.0
629,13248,5,5,1.0,0.0
630,9638,1,5,1.0,0.0
631,16275,3,6,1.0,0.0
632,15687,2,8,1.0,0.0
633,18625,4,8,0.8888888888888888,0.0
634,15577,1,9,1.0,0.0
635,18400,3,8,0.8888888888888888,0.0
636,14852,3,8,0.8888888888888888,0.0
637,10142,2,9,0.9,0.0
638,7583,3,6,0.6666666666666666,0.0
639,15248,2,10,1.0,0.0
640,16272,4,6,1.0,0.0
641,12922,2,9,0.9,0.0
642,14265,2,6,0.8,0.0
643,15407,2,9,1.0,0.0
644,13142,3,8,0.8888888888888888,0.0
645,17132,3,7,1.0,0.0
646,14358,4,4,0.875,0.0
647,12548,3,9,1.0,0.0
648,16183,2,6,0.8888888888888888,0.0
649,15902,4,8,1.0,0.0
650,18730,3,6,0.75,0.0
651,16531,3,5,1.0,0.0
652,13217,3,9,1.0,0.0
653,14915,3,8,0.8888888888888888,0.0
654,15093,2,10,1.0,0.0
655,11249,2,10,1.0,0.0
656,11961,3,8,0.8888888888888888,0.0
657,15644,3,6,1.0,0.0
658,16712,2,5,0.8888888888888888,0.0
659,16789,3,7,1.0,0.0
660,11279,2,4,0.7777777777777778,0.0
661,13285,3,9,1.0,0.0
662,17766,2,6,0.6666666666666666,0.0
663,14469,4,8,1.0,0.0
664,14237,2,10,1.0,0.0
665,14082,3,8,0.8888888888888888,0.0
666,20631,2,6,0.6666666666666666,0.0
667,15817,3,9,1.0,0.0
668,16060,3,5,0.7777777777777778,0.0
669,13212,6,3,1.0,0.0
670,16852,1,9,0.9,0.0
671,16978,2,8,0.8888888888888888,0.0
672,16958,4,5,0.875,0.0
673,19313,2,10,1.0,0.0
674,14663,3,9,1.0,0.0
675,18459,3,8,0.8888888888888888,0.0
676,15084,3,8,0.8888888888888888,0.0
677,15641,2,10,1.0,0.0
678,16862,3,8,0.8888888888888888,0.0
679,11570,1,11,1.0,0.0
680,9773,2,9,0.9,0.0
681,17272,2,10,1.0,0.0
682,12241,3,7,0.875,0.0
683,18174,3,8,0.8888888888888888,0.0
684,9900,2,8,1.0,0.0
685,18019,2,4,0.8,0.0
686,12794,2,10,1.0,0.0
687,17204,3,5,1.0,0.0
688,18406,2,9,0.9,0.0
689,16482,3,9,1.0,0.0
690,17432,3,5,0.7777777777777778,0.0
691,13856,3,8,0.8888888888888888,0.0
692,13187,2,10,1.0,0.0
693,10362,3,9,1.0,0.0
694,15842,2,8,0.8888888888888888,0.0
695,16525,2,5,0.8,0.0
696,14953,3,8,0.8888888888888888,0.0
697,12542,2,10,1.0,0.0
698,18413,1,9,0.9,0.0
699,10629,2,8,1.0,0.0
700,9833,2,10,1.0,0.0
701,13129,3,6,0.8888888888888888,0.0
702,12424,1,8,0.9090909090909091,0.0
703,13684,1,7,0.9090909090909091,0.0
704,7904,2,10,1.0,0.0
705,11867,1,10,1.0,0.0
706,17782,3,8,0.8888888888888888,0.0
707,12791,2,10,1.0,0.0
708,18880,3,9,1.0,0.0
709,14561,4,7,0.875,0.0
710,19426,2,10,1.0,0.0
711,13612,1,11,1.0,0.0
712,8722,3,9,1.0,0.0
713,8964,2,10,1.0,0.0
714,9786,4,4,0.8571428571428571,0.0
715,11874,3,7,1.0,0.0
716,15625,1,11,0.9166666666666666,0.0
717,18299,2,9,0.9,0.0
718,14482,4,7,0.875,0.0
719,15258,2,6,1.0,0.0
720,18073,2,10,1.0,0.0
721,9997,3,9,1.0,0.0
722,11401,2,10,1.0,0.0
723,13516,1,7,0.9090909090909091,0.0
724,16674,2,10,1.0,0.0
725,16334,3,5,0.8888888888888888,0.0
726,15912,1,9,1.0,0.0
727,12553,3,9,1.0,0.0
728,19623,1,10,1.0,0.0
729,14433,4,8,1.0,0.0
730,13662,1,10,1.0,0.0
731,11269,2,8,1.0,0.0
732,10357,3,7,1.0,0.0
733,17533,3,6,1.0,0.0
734,15941,3,7,0.7777777777777778,0.0
735,16159,3,7,1.0,0.0
736,13214,6,6,1.0,0.0
737,17160,2,8,0.8,0.0
738,11954,2,10,1.0,0.0
739,18572,2,9,0.9,0.0
740,14666,4,4,1.0,0.0
741,18790,2,8,0.8888888888888888,0.0
742,11219,2,10,1.0,0.0
743,16723,2,10,1.0,0.0
744,9971,3,7,0.875,0.0
745,19117,2,5,1.0,0.0
746,13281,2,10,1.0,0.0
747,15130,2,10,1.0,0.0
748,16488,2,8,0.8888888888888888,0.0
749,17757,1,8,0.8,0.0
750,15439,2,10,1.0,0.0
751,16825,3,4,0.7777777777777778,0.0
752,13851,1,10,0.9090909090909091,0.0
753,10634,1,5,1.0,0.0
754,17062,3,9,1.0,0.0
755,19267,4,7,0.875,0.0
756,14321,2,7,1.0,0.0
757,17305,6,6,1.0,0.0
758,15235,3,8,0.8888888888888888,0.0
759,14907,2,10,1.0,0.0
760,15195,4,6,1.0,0.0
761,16949,4,8,1.0,0.0
762,19123,2,8,0.8888888888888888,0.0
763,15324,3,9,1.0,0.0
764,15065,2,10,1.0,0.0
765,14105,4,8,1.0,0.0
766,10093,2,10,1.0,0.0
767,11672,3,6,1.0,0.0
768,15368,3,9,1.0,0.0
769,15209,4,8,1.0,0.0
